Individual,observed,time.span,switching,absence,visiting,homing,avg.group.size,avg.comm.size,avg.stay,max.stay
89,0.085714286,0.071428571,0,0,0,1,0.000263019,0.000263019,0.085714286,0.085714286
187,0.014285714,0,0,0,0,1,0.000263019,0.000263019,0.014285714,0.014285714
207,0.057142857,0.142857143,0,0,0,1,0.000263019,0.000263019,0.157142857,0.157142857
244,0.014285714,0,0,0,0,1,0.000263019,0.000263019,0.014285714,0.014285714
260,0.071428571,0.1,0,0,0,1,0.000263019,0.000263019,0.114285714,0.114285714
298,0.028571429,0.185714286,0,0,0.5,0.5,0.000263019,0.000263019,0.2,0.2
302,0.014285714,0,0,0,0,1,0.000263019,0.000263019,0.014285714,0.014285714
355,0.128571429,0.142857143,0,0,0,1,0.000263019,0.000263019,0.157142857,0.157142857
373,0.028571429,0.014285714,0,0,0,1,0.000263019,0.000263019,0.028571429,0.028571429
488,0.085714286,0.071428571,0,0,0,1,0.000263019,0.000263019,0.085714286,0.085714286
566,0.142857143,0.128571429,0,0,0,1,0.000263019,0.000263019,0.142857143,0.142857143
572,0.014285714,0,0,0,0,1,0.000263019,0.000263019,0.014285714,0.014285714
576,0.014285714,0,0,0,0,1,0.000263019,0.000263019,0.014285714,0.014285714
598,0.1,0.085714286,0,0,0,1,0.000263019,0.000263019,0.1,0.1
617,0.071428571,0.085714286,0.2,0.2,0,1,0.000315623,0.190662809,0.1,0.1
730,0.014285714,0,0,0,0,1,0.000263019,0.000263019,0.014285714,0.014285714
775,0.042857143,0.028571429,0,0,0,1,0.000263019,0.000263019,0.042857143,0.042857143
787,0.028571429,0.014285714,0,0,0,1,0.000263019,0.000263019,0.028571429,0.028571429
795,0.028571429,0.014285714,0,0,0,1,0.000263019,0.000263019,0.028571429,0.028571429
796,0.028571429,0.014285714,0,0,0,1,0.000263019,0.000263019,0.028571429,0.028571429
1079,0.028571429,0.014285714,0,0,0.5,0.5,0.008087849,0.000216052,0.028571429,0.028571429
1099,0.014285714,0,0,0,0,1,0.000263019,0.000263019,0.014285714,0.014285714
1103,0.014285714,0,0,0,0,1,0.000263019,0.000263019,0.014285714,0.014285714
1162,0.028571429,0.014285714,0,0,1,0,0.173724356,0.297820696,0.028571429,0.028571429
1251,0.014285714,0,0,0,0,1,0.000263019,0.000263019,0.014285714,0.014285714
1284,0.028571429,0.014285714,0,0,0,1,0.000263019,0.00017472,0.028571429,0.028571429
1290,0.071428571,0.057142857,0,0,0,1,0.000263019,0.000263019,0.071428571,0.071428571
1359,0.014285714,0,0,0,0,1,0.000263019,0.000169084,0.014285714,0.014285714
1388,0.128571429,0.142857143,0,0,0,1,0.000263019,0.000263019,0.157142857,0.157142857
1438,0.014285714,0,0,0,1,0,0.000394529,0.297820696,0.014285714,0.014285714
1457,0.085714286,0.071428571,0,0,0,1,0.000263019,0.000263019,0.085714286,0.085714286
1742,0.014285714,0,0,0,1,0,0.040504997,0.297820696,0.014285714,0.014285714
1815,0.028571429,0.014285714,0,0,0,1,0.000263019,0.000263019,0.028571429,0.028571429
1851,0.014285714,0,0,0,0,1,0.000263019,0.00013151,0.014285714,0.014285714
1903,0.014285714,0,0,0,0,1,0.000263019,0.000155933,0.014285714,0.014285714
1906,0.028571429,0.014285714,0,0,0,1,0.000263019,0.000263019,0.028571429,0.028571429
1953,0.028571429,0.228571429,0,0,0.5,0.5,0.000263019,0.000263019,0.242857143,0.242857143
1954,0.014285714,0,0,0,0,1,0.000263019,0.000263019,0.014285714,0.014285714
1992,0.057142857,0.042857143,0,0,0,1,0.000263019,0.000263019,0.057142857,0.057142857
2092,0.028571429,0.042857143,0,0,0,1,0.000263019,0.000263019,0.057142857,0.057142857
2106,0.028571429,0.028571429,0,0,0,1,0.000263019,0.000263019,0.042857143,0.042857143
2181,0.114285714,0.128571429,0,0,0,1,0.000263019,0.000263019,0.142857143,0.142857143
2200,0.014285714,0,0,0,0,1,0.000263019,0.000263019,0.014285714,0.014285714
2262,0.014285714,0,0,0,0,1,0.000263019,0.000165327,0.014285714,0.014285714
2347,0.042857143,0.028571429,0,0,0,1,0.000263019,0.000263019,0.042857143,0.042857143
2370,0.085714286,0.071428571,0,0,0,1,0.000263019,0.000263019,0.085714286,0.085714286
2408,0.057142857,0.071428571,0,0,1,0,0.144430563,0.297820696,0.085714286,0.085714286
2456,0.014285714,0,0,0,0,1,0.000263019,0.000263019,0.014285714,0.014285714
2473,0.014285714,0,0,0,0,1,0.000263019,0.000263019,0.014285714,0.014285714
2507,0.028571429,0.014285714,0,0,0,1,0.000263019,0.000170963,0.028571429,0.028571429
2700,0.1,0.185714286,0,0,0,1,0.000263019,0.000263019,0.2,0.2
2723,0.014285714,0,0,0,0,1,0.000263019,0.00013151,0.014285714,0.014285714
2746,0.014285714,0,0,0,1,0,0.204629143,0.297820696,0.014285714,0.014285714
2836,0.071428571,0.057142857,0,0,0,1,0.000263019,0.000263019,0.071428571,0.071428571
3024,0.057142857,0.042857143,0,0,0,1,0.000263019,0.000263019,0.057142857,0.057142857
3146,0.057142857,0.614285714,0.25,0,0,1,0.000263019,0.000263019,0.035714286,0.042857143
3166,0.014285714,0,0,0,0,1,0.000263019,0.000263019,0.014285714,0.014285714
3171,0.014285714,0,0,0,0,1,0.000263019,0.000263019,0.014285714,0.014285714
3184,0.028571429,0.014285714,0,0,0,1,0.000263019,0.000263019,0.028571429,0.028571429
3197,0.042857143,0.028571429,0,0,0,1,0.000263019,0.000263019,0.042857143,0.042857143
3204,0.014285714,0,0,0,0,1,0.000263019,0.000263019,0.014285714,0.014285714
3271,0.014285714,0,0,0,0,1,0.000263019,0.000263019,0.014285714,0.014285714
3338,0.014285714,0,0,0,1,0,0.202393477,0.297820696,0.014285714,0.014285714
3493,0.028571429,0.014285714,0,0,0,1,0.000263019,0.000263019,0.028571429,0.028571429
3517,0.014285714,0,0,0,0,1,0.000263019,0.000263019,0.014285714,0.014285714
3574,0.028571429,0.014285714,0,0,0,1,0.000263019,0.000263019,0.028571429,0.028571429
3625,0.014285714,0,0,0,0,1,0.000263019,0.000263019,0.014285714,0.014285714
3654,0.157142857,0.142857143,0,0,0,1,0.000263019,0.000263019,0.157142857,0.157142857
3659,0.028571429,0.014285714,0,0,0,1,0.000263019,0.000172841,0.028571429,0.028571429
3678,0.057142857,0.214285714,0,0,0.5,0.5,0.026663598,0.000178477,0.228571429,0.228571429
3692,0.028571429,0.014285714,0,0,0,1,0.000263019,0.000263019,0.028571429,0.028571429
3703,0.014285714,0,0,0,0,1,0.000263019,0.000263019,0.014285714,0.014285714
