Individual,observed,time.span,switching,absence,visiting,homing,avg.group.size,avg.comm.size,avg.stay,max.stay
43,0.011111111,0,0,0,1,0,0.132921175,0.383184498,0.011111111,0.011111111
62,0.011111111,0,0,0,0,1,0.000257599,0.000257599,0.011111111,0.011111111
72,0.022222222,0.011111111,0,0,0,1,0.000257599,0.000257599,0.022222222,0.022222222
84,0.022222222,0.011111111,0,0,1,0,0.276339516,0.383184498,0.022222222,0.022222222
244,0.066666667,0.055555556,0,0,0,1,0.000257599,0.000257599,0.066666667,0.066666667
261,0.011111111,0,0,0,1,0,0.258887172,0.383184498,0.011111111,0.011111111
263,0.055555556,0.044444444,0,0,0,1,0.000257599,0.000161715,0.055555556,0.055555556
275,0.011111111,0,0,0,0,1,0.000257599,0.000257599,0.011111111,0.011111111
276,0.055555556,0.044444444,0,0,0,1,0.000257599,0.000257599,0.055555556,0.055555556
355,0.066666667,0.055555556,0,0,0,1,0.000257599,0.000257599,0.066666667,0.066666667
377,0.011111111,0,0,0,1,0,0.227717671,0.383184498,0.011111111,0.011111111
388,0.022222222,0.011111111,0,0,0,1,0.000257599,0.000257599,0.022222222,0.022222222
407,0.077777778,0.1,0,0,0.142857143,0.857142857,0.027287113,0.000257599,0.111111111,0.111111111
433,0.122222222,0.177777778,0,0,0,1,0.000257599,0.000257599,0.188888889,0.188888889
548,0.011111111,0,0,0,0,1,0.000257599,0.000257599,0.011111111,0.011111111
554,0.022222222,0.022222222,0,0,0,1,0.000257599,0.000155991,0.033333333,0.033333333
558,0.022222222,0.011111111,0,0,0,1,0.000257599,0.000257599,0.022222222,0.022222222
599,0.011111111,0,0,0,0,1,0.000257599,0.000257599,0.011111111,0.011111111
719,0.077777778,0.077777778,0,0,0,1,0.000257599,0.000257599,0.088888889,0.088888889
735,0.033333333,0.022222222,0,0,0,1,0.000257599,0.000257599,0.033333333,0.033333333
741,0.033333333,0.022222222,0,0,0,1,0.000257599,0.000257599,0.033333333,0.033333333
765,0.011111111,0,0,0,1,0,0.269835137,0.383184498,0.011111111,0.011111111
782,0.011111111,0,0,0,1,0,0.319294178,0.383184498,0.011111111,0.011111111
890,0.088888889,0.288888889,0,0,0.375,0.625,0.035790185,0.000257599,0.3,0.3
908,0.011111111,0,0,0,0,1,0.000257599,0.000257599,0.011111111,0.011111111
937,0.066666667,0.077777778,0.333333333,0,0.5,0.5,0.198930963,0.384419543,0.044444444,0.055555556
1073,0.011111111,0,0,0,0,1,0.000257599,0.000257599,0.011111111,0.011111111
1102,0.044444444,0.077777778,0,0,0.25,0.75,0.000257599,0.000257599,0.088888889,0.088888889
1122,0.011111111,0,0,0,1,0,0.155461103,0.383184498,0.011111111,0.011111111
1144,0.011111111,0,0,0,0,1,0.000257599,0.000257599,0.011111111,0.011111111
1158,0.011111111,0,0,0,0,1,0.000257599,0.000257599,0.011111111,0.011111111
1217,0.1,0.088888889,0,0,0,1,0.000257599,0.000257599,0.1,0.1
1222,0.022222222,0.011111111,0,0,0,1,0.000257599,0.000257599,0.022222222,0.022222222
1225,0.011111111,0,0,0,0,1,0.000257599,0.000257599,0.011111111,0.011111111
