Individual,observed,time.span,switching,absence,visiting,homing,avg.group.size,avg.comm.size,avg.stay,max.stay
52,0.02247191,0.011235955,0,0,0,1,0.000240877,0.000240877,0.02247191,0.02247191
81,0.011235955,0,0,0,0,1,0.000240877,0.000240877,0.011235955,0.011235955
144,0.011235955,0,0,0,0,1,0.000240877,0.000240877,0.011235955,0.011235955
253,0.011235955,0,0,0,1,0,0.442129351,0.348720579,0.011235955,0.011235955
258,0.011235955,0,0,0,1,0,0.148500542,0.348720579,0.011235955,0.011235955
426,0.02247191,0.011235955,0,0,1,0,0.381789715,0.348720579,0.02247191,0.02247191
602,0.247191011,0.292134831,0.090909091,0.045454545,0.136363636,0.863636364,0.372357198,0.411757223,0.151685393,0.224719101
609,0.02247191,0.011235955,0,0,1,0,0.441828255,0.348720579,0.02247191,0.02247191
620,0.011235955,0,0,0,0,1,0.000240877,0.000240877,0.011235955,0.011235955
710,0.011235955,0,0,0,0,1,0.000240877,0.000240877,0.011235955,0.011235955
777,0.011235955,0,0,0,1,0,0.436348308,0.348720579,0.011235955,0.011235955
782,0.101123596,0.101123596,0.444444444,0.222222222,0.222222222,0.777777778,0.364767755,0.369335843,0.028089888,0.06741573
948,0.078651685,0.179775281,0.285714286,0,0.142857143,0.857142857,0.426059428,0.369675506,0.039325843,0.06741573
952,0.011235955,0,0,0,0,1,0.000240877,0.000240877,0.011235955,0.011235955
964,0.011235955,0,0,0,1,0,0.191135734,0.348720579,0.011235955,0.011235955
1075,0.011235955,0,0,0,0,1,0.000240877,0.000240877,0.011235955,0.011235955
1108,0.033707865,0.033707865,0,0,0.333333333,0.666666667,0.063872496,0.000169155,0.04494382,0.04494382
1252,0.011235955,0,0,0,0,1,0.000240877,0.000240877,0.011235955,0.011235955
1293,0.033707865,0.02247191,0,0,0,1,0.000240877,0.000240877,0.033707865,0.033707865
1312,0.02247191,0.011235955,0,0,1,0,0.419788028,0.348720579,0.02247191,0.02247191
1566,0.011235955,0,0,0,0,1,0.000240877,0.000159682,0.011235955,0.011235955
1757,0.101123596,0.101123596,0,0,0,1,0.000240877,0.000240877,0.112359551,0.112359551
1782,0.011235955,0,0,0,0,1,0.000240877,0.000240877,0.011235955,0.011235955
1799,0.011235955,0,0,0,0,1,0.000240877,0.000143443,0.011235955,0.011235955
1876,0.011235955,0,0,0,1,0,0.430687703,0.348720579,0.011235955,0.011235955
1963,0.033707865,0.02247191,0,0,0,1,0.000240877,0.000240877,0.033707865,0.033707865
1986,0.033707865,0.04494382,0,0,1,0,0.423581838,0.348720579,0.056179775,0.056179775
2087,0.06741573,0.08988764,0,0,0,1,0.000240877,0.000240877,0.101123596,0.101123596
2147,0.033707865,0.033707865,0,0,0,1,0.000240877,0.000240877,0.04494382,0.04494382
2220,0.011235955,0,0,0,1,0,0.404793448,0.348720579,0.011235955,0.011235955
2231,0.033707865,0.04494382,0,0,0,1,0.000240877,0.000127205,0.056179775,0.056179775
2247,0.011235955,0,0,0,0,1,0.000240877,0.000240877,0.011235955,0.011235955
2332,0.033707865,0.191011236,0,0,1,0,0.406479586,0.348720579,0.202247191,0.202247191
2364,0.02247191,0.033707865,0,0,0,1,0.000240877,0.000240877,0.04494382,0.04494382
