Individual,observed,time.span,switching,absence,visiting,homing,avg.group.size,avg.comm.size,avg.stay,max.stay
128,0.05362776,0.05362776,0.470588235,0.058823529,0.058823529,0.941176471,0.219667849,0.433987306,0.007097792,0.015772871
299,0.003154574,0,0,0,1,0,0.186033134,0.429413682,0.003154574,0.003154574
301,0.006309148,0.028391167,0,0,1,0,0.263518178,0.429413682,0.031545741,0.031545741
302,0.031545741,0.041009464,0,0,0.9,0.1,0.221111367,0.004733313,0.044164038,0.044164038
303,0.028391167,0.031545741,0.444444444,0,0.222222222,0.777777778,0.142442604,0.10263653,0.005678233,0.009463722
470,0.006309148,0.022082019,0,0,1,0,0.271686608,0.429413682,0.025236593,0.025236593
471,0.031545741,0.028391167,0.2,0.1,0.3,0.7,0.241267832,0.112634483,0.015772871,0.018927445
472,0.05362776,0.050473186,0.352941176,0.117647059,0.176470588,0.823529412,0.230908746,0.434833655,0.00893796,0.025236593
473,0.015772871,0.012618297,0,0,1,0,0.182374597,0.429413682,0.015772871,0.015772871
642,0.009463722,0.009463722,0,0,1,0,0.193242829,0.429413682,0.012618297,0.012618297
643,0.003154574,0,0,0,1,0,0.174298205,0.429413682,0.003154574,0.003154574
644,0.069400631,0.066246057,0.318181818,0.090909091,0.363636364,0.636363636,0.192632724,0.427775786,0.009914376,0.028391167
645,0.056782334,0.088328076,0.277777778,0.055555556,0.5,0.5,0.195224216,0.429091038,0.013669821,0.044164038
647,0.03785489,0.034700315,0.25,0.083333333,0.416666667,0.583333333,0.250584829,0.432844082,0.009463722,0.015772871
648,0.006309148,0.003154574,0,0,0,1,0.000230097,0.000230097,0.006309148,0.006309148
709,0.009463722,0.009463722,0,0,0,1,0.000230097,0.000198159,0.012618297,0.012618297
761,0.009463722,0.012618297,0,0,1,0,0.13495168,0.429413682,0.015772871,0.015772871
763,0.041009464,0.044164038,0.230769231,0,0.230769231,0.769230769,0.236636695,0.113571201,0.011041009,0.018927445
764,0.050473186,0.047318612,0.25,0.125,0.25,0.75,0.196732628,0.341476843,0.010094637,0.025236593
765,0.05362776,0.050473186,0.176470588,0.176470588,0.235294118,0.764705882,0.221765789,0.023786331,0.01340694,0.028391167
767,0.059936909,0.059936909,0.368421053,0.052631579,0.210526316,0.789473684,0.19283915,0.332219264,0.009013069,0.015772871
768,0.015772871,0.015772871,0.4,0,0.4,0.6,0.17669121,0.428885984,0.009463722,0.009463722
