Individual,observed,time.span,switching,absence,visiting,homing,avg.group.size,avg.comm.size,avg.stay,max.stay
7,0.044444444,0.033333333,0,0,0,1,0.000223914,0.000223914,0.044444444,0.044444444
39,0.022222222,0.011111111,0,0,0,1,0.000223914,0.0001443,0.022222222,0.022222222
48,0.022222222,0.011111111,0,0,1,0,0.250839678,0.354096383,0.022222222,0.022222222
70,0.011111111,0,0,0,0,1,0.000223914,0.000223914,0.011111111,0.011111111
86,0.077777778,0.066666667,0,0,0,1,0.000223914,0.000161716,0.077777778,0.077777778
87,0.033333333,0.022222222,0,0,0,1,0.000223914,0.000151764,0.033333333,0.033333333
186,0.011111111,0,0,0,0,1,0.000223914,0.000223914,0.011111111,0.011111111
262,0.033333333,0.022222222,0,0,0,1,0.000223914,0.000133104,0.033333333,0.033333333
382,0.077777778,0.077777778,0.285714286,0,0,1,0.082112469,0.19691745,0.044444444,0.066666667
401,0.011111111,0,0,0,0,1,0.000223914,0.000149276,0.011111111,0.011111111
439,0.011111111,0,0,0,0,1,0.000223914,0.000223914,0.011111111,0.011111111
454,0.022222222,0.022222222,0,0,0,1,0.000223914,0.000135592,0.033333333,0.033333333
563,0.011111111,0,0,0,1,0,0.285714286,0.354096383,0.011111111,0.011111111
607,0.033333333,0.033333333,0,0,0.666666667,0.333333333,0.180959845,0.000169179,0.044444444,0.044444444
612,0.022222222,0.011111111,0,0,1,0,0.27132781,0.354096383,0.022222222,0.022222222
688,0.022222222,0.011111111,0,0,0,1,0.000223914,0.000223914,0.022222222,0.022222222
785,0.011111111,0,0,0,0,1,0.000223914,0.000223914,0.011111111,0.011111111
837,0.011111111,0,0,0,1,0,0.028660994,0.354096383,0.011111111,0.011111111
887,0.011111111,0,0,0,0,1,0.000223914,0.000223914,0.011111111,0.011111111
962,0.011111111,0,0,0,0,1,0.000223914,0.000223914,0.011111111,0.011111111
1079,0.011111111,0,0,0,1,0,0.282243618,0.354096383,0.011111111,0.011111111
1095,0.022222222,0.022222222,0,0,0,1,0.000223914,0.000126885,0.033333333,0.033333333
1118,0.011111111,0,0,0,1,0,0.305642633,0.354096383,0.011111111,0.011111111
1128,0.011111111,0,0,0,0,1,0.000223914,0.000223914,0.011111111,0.011111111
1129,0.011111111,0,0,0,1,0,0.224697716,0.354096383,0.011111111,0.011111111
1227,0.055555556,0.066666667,0,0,0,1,0.000223914,0.000192815,0.077777778,0.077777778
1268,0.011111111,0,0,0,0,1,0.000223914,0.000155496,0.011111111,0.011111111
1305,0.011111111,0,0,0,1,0,0.282579489,0.354096383,0.011111111,0.011111111
1418,0.011111111,0,0,0,0,1,0.000223914,0.000223914,0.011111111,0.011111111
1468,0.033333333,0.022222222,0,0,0,1,0.000223914,0.000146788,0.033333333,0.033333333
1499,0.022222222,0.011111111,0,0,0,1,0.000223914,0.000223914,0.022222222,0.022222222
1519,0.011111111,0,0,0,0,1,0.000223914,0.000223914,0.011111111,0.011111111
1564,0.011111111,0,0,0,0,1,0.000223914,0.000136836,0.011111111,0.011111111
1606,0.011111111,0,0,0,0,1,0.000223914,0.000175399,0.011111111,0.011111111
1630,0.033333333,0.022222222,0,0,0,1,0.000223914,0.000223914,0.033333333,0.033333333
