Individual,observed,time.span,switching,absence,visiting,homing,avg.group.size,avg.comm.size,avg.stay,max.stay
96,0.0375,0.025,0,0,0,1,0.000248973,0.000248973,0.0375,0.0375
198,0.0375,0.025,0,0,0,1,0.000248973,0.000248973,0.0375,0.0375
199,0.1125,0.1125,0,0,0,1,0.000248973,0.000171169,0.125,0.125
253,0.0125,0,0,0,1,0,0.155234657,0.332781962,0.0125,0.0125
258,0.075,0.0625,0,0,0.5,0.5,0.032324993,0.000143159,0.075,0.075
267,0.0125,0,0,0,0,1,0.000248973,0.000248973,0.0125,0.0125
285,0.0125,0,0,0,0,1,0.000248973,0.000248973,0.0125,0.0125
297,0.0125,0,0,0,0,1,0.000248973,0.000248973,0.0125,0.0125
425,0.025,0.025,0,0,0,1,0.000248973,0.000157164,0.0375,0.0375
431,0.0125,0,0,0,0,1,0.000248973,0.000248973,0.0125,0.0125
432,0.0375,0.025,0.666666667,0,0,1,0.457155899,0.345932404,0.0375,0.0375
460,0.0125,0,0,0,0,1,0.000248973,0.000178949,0.0125,0.0125
561,0.0125,0,0,0,0,1,0.000248973,0.000248973,0.0125,0.0125
597,0.1,0.1125,0.375,0,0.125,0.875,0.298985435,0.34455994,0.033333333,0.0625
642,0.0125,0,0,0,1,0,0.092244491,0.332781962,0.0125,0.0125
817,0.0125,0,0,0,0,1,0.000248973,0.000248973,0.0125,0.0125
844,0.0125,0,0,0,0,1,0.000248973,0.000248973,0.0125,0.0125
875,0.0125,0,0,0,0,1,0.000248973,0.000248973,0.0125,0.0125
988,0.0375,0.025,0,0,0,1,0.000248973,0.000248973,0.0375,0.0375
1119,0.0125,0,0,0,1,0,0.188597037,0.332781962,0.0125,0.0125
1169,0.0125,0,0,0,0,1,0.000248973,0.000124486,0.0125,0.0125
1285,0.0375,0.025,0,0,0,1,0.000248973,0.000248973,0.0375,0.0375
1301,0.05,0.125,0,0,0,1,0.000248973,0.000248973,0.1375,0.1375
1322,0.025,0.0125,0,0,0,1,0.000248973,0.000248973,0.025,0.025
1346,0.0875,0.075,0,0,0,1,0.000248973,0.000248973,0.0875,0.0875
1384,0.025,0.0125,0,0,0,1,0.000248973,0.000248973,0.025,0.025
1640,0.025,0.0125,0,0,0,1,0.000248973,0.000248973,0.025,0.025
1646,0.05,0.0375,0.75,0,0,1,0.407568779,0.347253517,0.025,0.025
1659,0.0375,0.025,0,0,0,1,0.000248973,0.000248973,0.0375,0.0375
1726,0.025,0.0125,0,0,0,1,0.000248973,0.000248973,0.025,0.025
1769,0.0875,0.075,0,0,0,1,0.000248973,0.000248973,0.0875,0.0875
1796,0.0125,0,0,0,0,1,0.000248973,0.000248973,0.0125,0.0125
1818,0.0625,0.0875,0.4,0.2,0.2,0.8,0.402539524,0.349752583,0.0375,0.0625
1988,0.0125,0,0,0,0,1,0.000248973,0.000248973,0.0125,0.0125
1992,0.0125,0,0,0,0,1,0.000248973,0.000248973,0.0125,0.0125
2001,0.025,0.05,0,0,0,1,0.000248973,0.000248973,0.0625,0.0625
2318,0.0375,0.025,0.666666667,0,0,1,0.144777792,0.328796838,0.0375,0.0375
2344,0.0125,0,0,0,0,1,0.000248973,0.000248973,0.0125,0.0125
2490,0.0375,0.025,0,0,0,1,0.000248973,0.000248973,0.0375,0.0375
