Individual,observed,time.span,switching,absence,visiting,homing,avg.group.size,avg.comm.size,avg.stay,max.stay
35,0.022222222,0.011111111,0,0,1,0,0.299085469,0.375709106,0.022222222,0.022222222
55,0.011111111,0,0,0,0,1,0.00022581,0.000155558,0.011111111,0.011111111
218,0.033333333,0.022222222,0.666666667,0,0,1,0.27612811,0.381533752,0.033333333,0.033333333
256,0.011111111,0,0,0,0,1,0.00022581,0.000112905,0.011111111,0.011111111
296,0.011111111,0,0,0,0,1,0.00022581,0.00022581,0.011111111,0.011111111
356,0.055555556,0.077777778,0,0,0,1,0.00022581,0.000143013,0.088888889,0.088888889
365,0.011111111,0,0,0,1,0,0.270294682,0.375709106,0.011111111,0.011111111
393,0.077777778,0.066666667,0,0,0,1,0.00022581,0.00022581,0.077777778,0.077777778
463,0.011111111,0,0,0,0,1,0.00022581,0.000112905,0.011111111,0.011111111
515,0.044444444,0.033333333,0,0,0,1,0.00022581,0.00022581,0.044444444,0.044444444
560,0.044444444,0.066666667,0,0,0.75,0.25,0.231850514,0.00022581,0.077777778,0.077777778
614,0.033333333,0.022222222,0,0,1,0,0.283128222,0.375709106,0.033333333,0.033333333
617,0.033333333,0.022222222,0,0,0,1,0.00022581,0.000149286,0.033333333,0.033333333
618,0.022222222,0.011111111,0,0,0,1,0.00022581,0.000146777,0.022222222,0.022222222
625,0.033333333,0.022222222,0,0,1,0,0.198562342,0.375709106,0.033333333,0.033333333
643,0.077777778,0.066666667,0,0,0,1,0.00022581,0.00022581,0.077777778,0.077777778
678,0.022222222,0.033333333,0,0,0,1,0.00022581,0.00022581,0.044444444,0.044444444
715,0.066666667,0.055555556,0,0,0,1,0.00022581,0.00022581,0.066666667,0.066666667
775,0.022222222,0.011111111,0,0,0,1,0.00022581,0.00022581,0.022222222,0.022222222
816,0.011111111,0,0,0,1,0,0.255617026,0.375709106,0.011111111,0.011111111
853,0.022222222,0.011111111,0,0,0,1,0.00022581,0.00022581,0.022222222,0.022222222
885,0.011111111,0,0,0,0,1,0.00022581,0.000112905,0.011111111,0.011111111
919,0.033333333,0.033333333,0,0,1,0,0.28843476,0.375709106,0.044444444,0.044444444
957,0.011111111,0,0,0,0,1,0.00022581,0.00022581,0.011111111,0.011111111
1069,0.022222222,0.022222222,0,0,1,0,0.109122728,0.375709106,0.033333333,0.033333333
1166,0.011111111,0,0,0,1,0,0.304956532,0.375709106,0.011111111,0.011111111
1195,0.011111111,0,0,0,0,1,0.00022581,0.00022581,0.011111111,0.011111111
1213,0.011111111,0,0,0,0,1,0.00022581,0.00022581,0.011111111,0.011111111
1301,0.011111111,0,0,0,1,0,0.186067517,0.375709106,0.011111111,0.011111111
1303,0.055555556,0.133333333,0,0,1,0,0.234729592,0.375709106,0.144444444,0.144444444
1371,0.033333333,0.022222222,0,0,1,0,0.106619999,0.375709106,0.033333333,0.033333333
1386,0.033333333,0.022222222,0,0,0,1,0.00022581,0.00022581,0.033333333,0.033333333
1451,0.055555556,0.055555556,0,0,0.4,0.6,0.057333183,0.000134232,0.066666667,0.066666667
1466,0.055555556,0.044444444,0,0,0,1,0.00022581,0.00022581,0.055555556,0.055555556
1577,0.033333333,0.022222222,0,0,0,1,0.00022581,0.00022581,0.033333333,0.033333333
1585,0.022222222,0.011111111,0,0,1,0,0.288077227,0.375709106,0.022222222,0.022222222
1609,0.044444444,0.033333333,0,0,0,1,0.00022581,0.00022581,0.044444444,0.044444444
1628,0.011111111,0,0,0,0,1,0.00022581,0.00022581,0.011111111,0.011111111
1662,0.011111111,0,0,0,1,0,0.273230213,0.375709106,0.011111111,0.011111111
1701,0.022222222,0.011111111,0,0,0,1,0.00022581,0.00022581,0.022222222,0.022222222
1814,0.033333333,0.077777778,0,0,0,1,0.00022581,0.00021452,0.088888889,0.088888889
1831,0.033333333,0.022222222,0,0,0,1,0.00022581,0.00022581,0.033333333,0.033333333
1961,0.133333333,0.122222222,0,0,0,1,0.00022581,0.00022581,0.133333333,0.133333333
1977,0.022222222,0.011111111,0,0,0,1,0.00022581,0.00022581,0.022222222,0.022222222
1986,0.011111111,0,0,0,0,1,0.00022581,0.000149286,0.011111111,0.011111111
