Individual,observed,time.span,switching,absence,visiting,homing,avg.group.size,avg.comm.size,avg.stay,max.stay
77,0.023255814,0,0,0,0,1,0.00035657,0.000327547,0.023255814,0.023255814
238,0.023255814,0,0,0,0,1,0.00035657,0.00035657,0.023255814,0.023255814
239,0.069767442,0.046511628,0,0,0,1,0.00035657,0.00035657,0.069767442,0.069767442
243,0.023255814,0,0,0,0,1,0.00035657,0.00035657,0.023255814,0.023255814
331,0.023255814,0,0,0,0,1,0.00035657,0.00035657,0.023255814,0.023255814
432,0.186046512,0.162790698,0,0,0,1,0.00035657,0.00035657,0.186046512,0.186046512
986,0.023255814,0,0,0,0,1,0.00035657,0.00035657,0.023255814,0.023255814
1136,0.023255814,0,0,0,1,0,0.128721697,0.356739791,0.023255814,0.023255814
1258,0.023255814,0,0,0,0,1,0.00035657,0.00035657,0.023255814,0.023255814
1493,0.023255814,0,0,0,0,1,0.00035657,0.00035657,0.023255814,0.023255814
1798,0.069767442,0.046511628,0,0,0,1,0.00035657,0.000348277,0.069767442,0.069767442
2099,0.139534884,0.11627907,0,0,0,1,0.00035657,0.00035657,0.139534884,0.139534884
2155,0.023255814,0,0,0,0,1,0.00035657,0.00035657,0.023255814,0.023255814
2190,0.093023256,0.069767442,0,0,0,1,0.00035657,0.00035657,0.093023256,0.093023256
2191,0.023255814,0,0,0,0,1,0.00035657,0.000339985,0.023255814,0.023255814
2260,0.093023256,0.093023256,0,0,0,1,0.00035657,0.00035657,0.11627907,0.11627907
2480,0.023255814,0,0,0,0,1,0.00035657,0.00035657,0.023255814,0.023255814
2505,0.023255814,0,0,0,0,1,0.00035657,0.000178285,0.023255814,0.023255814
2565,0.046511628,0.023255814,0,0,0,1,0.00035657,0.00035657,0.046511628,0.046511628
2823,0.093023256,0.093023256,0,0,0,1,0.00035657,0.00035657,0.11627907,0.11627907
3019,0.069767442,0.046511628,0,0,0,1,0.00035657,0.00030267,0.069767442,0.069767442
3350,0.023255814,0,0,0,0,1,0.00035657,0.00035657,0.023255814,0.023255814
3507,0.069767442,0.046511628,0,0,0,1,0.00035657,0.00035657,0.069767442,0.069767442
3523,0.093023256,0.069767442,0,0,0,1,0.00035657,0.000319254,0.093023256,0.093023256
3530,0.209302326,0.209302326,0,0,0.555555556,0.444444444,0.064440086,0.000331693,0.23255814,0.23255814
3789,0.046511628,0.023255814,0,0,0,1,0.00035657,0.00035657,0.046511628,0.046511628
4022,0.093023256,0.069767442,0,0,0,1,0.00035657,0.00035657,0.093023256,0.093023256
4028,0.023255814,0,0,0,0,1,0.00035657,0.00035657,0.023255814,0.023255814
4087,0.069767442,0.093023256,0,0,0,1,0.00035657,0.00035657,0.11627907,0.11627907
4164,0.046511628,0.023255814,0,0,0,1,0.00035657,0.00035657,0.046511628,0.046511628
4200,0.046511628,0.023255814,0,0,0,1,0.00035657,0.00035657,0.046511628,0.046511628
4271,0.093023256,0.069767442,0,0,0,1,0.00035657,0.00035657,0.093023256,0.093023256
4279,0.023255814,0,0,0,0,1,0.00035657,0.000178285,0.023255814,0.023255814
4329,0.046511628,0.046511628,0,0,0,1,0.00035657,0.00035657,0.069767442,0.069767442
4489,0.046511628,0.023255814,0,0,1,0,0.099661259,0.356739791,0.046511628,0.046511628
4566,0.046511628,0.023255814,0,0,0,1,0.00035657,0.00035657,0.046511628,0.046511628
4611,0.023255814,0,0,0,0,1,0.00035657,0.00035657,0.023255814,0.023255814
4690,0.046511628,0.046511628,0,0,0,1,0.00035657,0.00035657,0.069767442,0.069767442
4761,0.046511628,0.023255814,0,0,0,1,0.00035657,0.00035657,0.046511628,0.046511628
4765,0.023255814,0,0,0,0,1,0.00035657,0.00035657,0.023255814,0.023255814
4833,0.186046512,0.162790698,0,0,0,1,0.00035657,0.00035657,0.186046512,0.186046512
4896,0.069767442,0.046511628,0,0,0,1,0.00035657,0.00035657,0.069767442,0.069767442
5046,0.069767442,0.069767442,0,0,0.333333333,0.666666667,0.01152909,0.000310962,0.093023256,0.093023256
5193,0.11627907,0.11627907,0,0,0,1,0.00035657,0.000261208,0.139534884,0.139534884
5232,0.093023256,0.069767442,0,0,0,1,0.00035657,0.00035657,0.093023256,0.093023256
5325,0.186046512,0.162790698,0,0,0,1,0.00035657,0.00035657,0.186046512,0.186046512
5358,0.069767442,0.046511628,0,0,0,1,0.00035657,0.00035657,0.069767442,0.069767442
5376,0.046511628,0.023255814,0,0,0,1,0.00035657,0.00035657,0.046511628,0.046511628
5442,0.139534884,0.139534884,0,0,0,1,0.00035657,0.00035657,0.162790698,0.162790698
5452,0.046511628,0.023255814,0,0,1,0,0.193795686,0.356739791,0.046511628,0.046511628
5492,0.046511628,0.023255814,0,0,1,0,0.017650205,0.356739791,0.046511628,0.046511628
5559,0.046511628,0.023255814,0,0,1,0,0.102335532,0.356739791,0.046511628,0.046511628
5580,0.139534884,0.11627907,0,0,0,1,0.00035657,0.00035657,0.139534884,0.139534884
5637,0.046511628,0.023255814,0,0,0,1,0.00035657,0.00035657,0.046511628,0.046511628
5729,0.069767442,0.069767442,0,0,0,1,0.00035657,0.00035657,0.093023256,0.093023256
5783,0.023255814,0,0,0,0,1,0.00035657,0.00035657,0.023255814,0.023255814
5802,0.139534884,0.162790698,0,0,0,1,0.00035657,0.00035657,0.186046512,0.186046512
5816,0.069767442,0.046511628,0,0,0,1,0.00035657,0.00035657,0.069767442,0.069767442
5903,0.069767442,0.046511628,0,0,0,1,0.00035657,0.00035657,0.069767442,0.069767442
5911,0.023255814,0,0,0,0,1,0.00035657,0.00035657,0.023255814,0.023255814
6012,0.023255814,0,0,0,0,1,0.00035657,0.000335839,0.023255814,0.023255814
6165,0.023255814,0,0,0,0,1,0.00035657,0.00035657,0.023255814,0.023255814
6250,0.046511628,0.046511628,0,0,0,1,0.00035657,0.00035657,0.069767442,0.069767442
6254,0.093023256,0.093023256,0,0,0,1,0.00035657,0.00035657,0.11627907,0.11627907
6267,0.046511628,0.023255814,0,0,0,1,0.00035657,0.00035657,0.046511628,0.046511628
6314,0.069767442,0.046511628,0,0,0,1,0.00035657,0.00035657,0.069767442,0.069767442
6351,0.209302326,0.186046512,0,0,0.111111111,0.888888889,0.003050653,0.00035657,0.209302326,0.209302326
6352,0.046511628,0.069767442,0,0,0.5,0.5,0.071224817,0.000240477,0.093023256,0.093023256
6440,0.023255814,0,0,0,0,1,0.00035657,0.000286085,0.023255814,0.023255814
6631,0.046511628,0.023255814,0,0,0,1,0.00035657,0.00035657,0.046511628,0.046511628
6647,0.023255814,0,0,0,0,1,0.00035657,0.00035657,0.023255814,0.023255814
6696,0.023255814,0,0,0,1,0,0.067926547,0.356739791,0.023255814,0.023255814
6746,0.046511628,0.023255814,0,0,0,1,0.00035657,0.000323401,0.046511628,0.046511628
6815,0.069767442,0.046511628,0,0,0,1,0.00035657,0.000298524,0.069767442,0.069767442
6852,0.046511628,0.046511628,0,0,0,1,0.00035657,0.00035657,0.069767442,0.069767442
6869,0.069767442,0.186046512,0,0,0.333333333,0.666666667,0.038509538,0.00030267,0.209302326,0.209302326
6876,0.023255814,0,0,0,0,1,0.00035657,0.00035657,0.023255814,0.023255814
6972,0.023255814,0,0,0,0,1,0.00035657,0.00035657,0.023255814,0.023255814
6990,0.046511628,0.023255814,0,0,0,1,0.00035657,0.00035657,0.046511628,0.046511628
6998,0.023255814,0,0,0,0,1,0.00035657,0.00035657,0.023255814,0.023255814
7006,0.023255814,0,0,0,1,0,0.12337315,0.356739791,0.023255814,0.023255814
7037,0.093023256,0.209302326,0,0,0.75,0.25,0.061196292,0.000178285,0.23255814,0.23255814
7058,0.023255814,0,0,0,0,1,0.00035657,0.00035657,0.023255814,0.023255814
7120,0.023255814,0,0,0,0,1,0.00035657,0.00035657,0.023255814,0.023255814
7132,0.023255814,0,0,0,0,1,0.00035657,0.00035657,0.023255814,0.023255814
7207,0.046511628,0.023255814,0,0,0,1,0.00035657,0.00035657,0.046511628,0.046511628
7221,0.023255814,0,0,0,1,0,0.193439116,0.356739791,0.023255814,0.023255814
7405,0.093023256,0.093023256,0,0,0,1,0.00035657,0.00035657,0.11627907,0.11627907
7437,0.023255814,0,0,0,0,1,0.00035657,0.00035657,0.023255814,0.023255814
7443,0.046511628,0.023255814,0,0,0,1,0.00035657,0.00035657,0.046511628,0.046511628
7444,0.093023256,0.069767442,0,0,0,1,0.00035657,0.000335839,0.093023256,0.093023256
7497,0.023255814,0,0,0,0,1,0.00035657,0.00035657,0.023255814,0.023255814
7503,0.139534884,0.11627907,0,0,0,1,0.00035657,0.00035657,0.139534884,0.139534884
7539,0.069767442,0.046511628,0,0,0,1,0.00035657,0.00035657,0.069767442,0.069767442
7618,0.11627907,0.139534884,0,0,1,0,0.076769478,0.356739791,0.162790698,0.162790698
7695,0.023255814,0,0,0,0,1,0.00035657,0.00035657,0.023255814,0.023255814
7806,0.069767442,0.046511628,0,0,0,1,0.00035657,0.000339985,0.069767442,0.069767442
7909,0.023255814,0,0,0,1,0,0.001069709,0.356739791,0.023255814,0.023255814
7910,0.023255814,0,0,0,0,1,0.00035657,0.00035657,0.023255814,0.023255814
8075,0.046511628,0.069767442,0,0,1,0,0.164022107,0.356739791,0.093023256,0.093023256
8076,0.093023256,0.069767442,0,0,1,0,0.167498663,0.356739791,0.093023256,0.093023256
8078,0.069767442,0.046511628,0,0,1,0,0.110774351,0.356739791,0.069767442,0.069767442
8082,0.046511628,0.023255814,0,0,1,0,0.052861473,0.356739791,0.046511628,0.046511628
8083,0.023255814,0,0,0,1,0,0.054733464,0.356739791,0.023255814,0.023255814
8088,0.046511628,0.023255814,0,0,0,1,0.00035657,0.00035657,0.046511628,0.046511628
8132,0.139534884,0.139534884,0,0,0,1,0.00035657,0.00035657,0.162790698,0.162790698
8228,0.023255814,0,0,0,0,1,0.00035657,0.00035657,0.023255814,0.023255814
8244,0.11627907,0.093023256,0,0,0,1,0.00035657,0.000298524,0.11627907,0.11627907
8248,0.186046512,0.162790698,0,0,0,1,0.00035657,0.00035657,0.186046512,0.186046512
8349,0.093023256,0.11627907,0,0,0,1,0.00035657,0.000319254,0.139534884,0.139534884
8350,0.046511628,0.023255814,0,0,0,1,0.00035657,0.00035657,0.046511628,0.046511628
8421,0.11627907,0.093023256,0,0,0.6,0.4,0.064039936,0.000331693,0.11627907,0.11627907
8599,0.069767442,0.046511628,0,0,1,0,0.150591312,0.356739791,0.069767442,0.069767442
8728,0.23255814,0.209302326,0,0,0,1,0.00035657,0.00035657,0.23255814,0.23255814
8768,0.23255814,0.209302326,0.2,0,0.6,0.4,0.104867178,0.348816479,0.07751938,0.139534884
8792,0.023255814,0,0,0,0,1,0.00035657,0.000178285,0.023255814,0.023255814
8838,0.023255814,0,0,0,0,1,0.00035657,0.00035657,0.023255814,0.023255814
8853,0.046511628,0.023255814,0,0,0,1,0.00035657,0.00035657,0.046511628,0.046511628
8855,0.023255814,0,0,0,0,1,0.00035657,0.00035657,0.023255814,0.023255814
8859,0.093023256,0.093023256,0,0,0,1,0.00035657,0.00035657,0.11627907,0.11627907
8874,0.093023256,0.069767442,0,0,0,1,0.00035657,0.00035657,0.093023256,0.093023256
8937,0.093023256,0.11627907,0,0,1,0,0.113879479,0.356739791,0.139534884,0.139534884
8943,0.046511628,0.046511628,0,0,1,0,0.138794794,0.356739791,0.069767442,0.069767442
9045,0.093023256,0.279069767,0,0,0.25,0.75,0.00035657,0.00035657,0.302325581,0.302325581
9109,0.069767442,0.046511628,0.333333333,0,0.333333333,0.666666667,0.043263802,0.349177194,0.034883721,0.046511628
9115,0.046511628,0.023255814,0,0,0.5,0.5,0.102424675,0.00035657,0.046511628,0.046511628
9143,0.23255814,0.209302326,0,0,0,1,0.00035657,0.00035657,0.23255814,0.23255814
9281,0.093023256,0.093023256,0,0,0.75,0.25,0.018630772,0.000178285,0.11627907,0.11627907
9284,0.093023256,0.069767442,0,0,0.5,0.5,0.072116242,0.00035657,0.093023256,0.093023256
9285,0.093023256,0.069767442,0,0,0,1,0.00035657,0.000203162,0.093023256,0.093023256
9558,0.023255814,0,0,0,0,1,0.00035657,0.00035657,0.023255814,0.023255814
9623,0.023255814,0,0,0,1,0,0.018898199,0.356739791,0.023255814,0.023255814
9629,0.023255814,0,0,0,1,0,0.187733999,0.356739791,0.023255814,0.023255814
9631,0.023255814,0,0,0,1,0,0.03458727,0.356739791,0.023255814,0.023255814
9738,0.069767442,0.046511628,0,0,0,1,0.00035657,0.00035657,0.069767442,0.069767442
9793,0.023255814,0,0,0,0,1,0.00035657,0.00035657,0.023255814,0.023255814
9801,0.302325581,0.348837209,0.230769231,0,0.692307692,0.307692308,0.035506123,0.257621679,0.093023256,0.162790698
9802,0.023255814,0,0,0,0,1,0.00035657,0.00035657,0.023255814,0.023255814
9803,0.023255814,0,0,0,1,0,0.187733999,0.356739791,0.023255814,0.023255814
9881,0.023255814,0,0,0,0,1,0.00035657,0.00035657,0.023255814,0.023255814
9889,0.023255814,0,0,0,0,1,0.00035657,0.00035657,0.023255814,0.023255814
9961,0.023255814,0,0,0,0,1,0.022285612,0.005622194,0.023255814,0.023255814
9967,0.023255814,0,0,0,1,0,0.193439116,0.356739791,0.023255814,0.023255814
9972,0.162790698,0.139534884,0.571428571,0,0.142857143,0.857142857,0.138119858,0.342215791,0.03255814,0.046511628
9973,0.069767442,0.046511628,0,0,1,0,0.146550187,0.356739791,0.069767442,0.069767442
9975,0.046511628,0.023255814,0.5,0,0,1,0.181315743,0.355487651,0.046511628,0.046511628
10006,0.023255814,0,0,0,0,1,0.00035657,0.000339985,0.023255814,0.023255814
10038,0.069767442,0.046511628,0,0,0,1,0.00035657,0.00035657,0.069767442,0.069767442
10075,0.023255814,0,0,0,0,1,0.00035657,0.00035657,0.023255814,0.023255814
10079,0.023255814,0,0,0,0,1,0.00035657,0.000178285,0.023255814,0.023255814
10086,0.139534884,0.162790698,0,0,0,1,0.00035657,0.00035657,0.186046512,0.186046512
10132,0.069767442,0.093023256,0,0,0.666666667,0.333333333,0.045522078,0.00035657,0.11627907,0.11627907
10136,0.046511628,0.069767442,0,0,0,1,0.00035657,0.00035657,0.093023256,0.093023256
10216,0.069767442,0.046511628,0,0,0,1,0.00035657,0.000294377,0.069767442,0.069767442
10260,0.046511628,0.046511628,0,0,0,1,0.00035657,0.00035657,0.069767442,0.069767442
10283,0.046511628,0.023255814,0,0,0,1,0.00035657,0.00035657,0.046511628,0.046511628
10301,0.023255814,0,0,0,1,0,0.142449635,0.356739791,0.023255814,0.023255814
10368,0.023255814,0,0,0,1,0,0.006953111,0.356739791,0.023255814,0.023255814
10438,0.046511628,0.023255814,0,0,0,1,0.00035657,0.00035657,0.046511628,0.046511628
10481,0.023255814,0,0,0,1,0,0.193439116,0.356739791,0.023255814,0.023255814
10490,0.162790698,0.139534884,0.428571429,0.142857143,0.142857143,0.857142857,0.130759239,0.05591512,0.040697674,0.069767442
10494,0.046511628,0.023255814,0,0,0,1,0.00035657,0.00035657,0.046511628,0.046511628
10504,0.023255814,0,0,0,1,0,0.177928329,0.356739791,0.023255814,0.023255814
10595,0.023255814,0,0,0,0,1,0.00035657,0.000178285,0.023255814,0.023255814
10634,0.023255814,0,0,0,1,0,0.193439116,0.356739791,0.023255814,0.023255814
