Individual,observed,time.span,switching,absence,visiting,homing,avg.group.size,avg.comm.size,avg.stay,max.stay
32,0.01,0,0,0,0,1,0.000206911,0.000206911,0.01,0.01
43,0.05,0.04,0,0,0,1,0.000206911,0.000206911,0.05,0.05
86,0.12,0.36,0.166666667,0,0.416666667,0.583333333,0.223980964,0.241164908,0.123333333,0.29
89,0.03,0.11,0,0,1,0,0.290571764,0.33179702,0.12,0.12
95,0.01,0,0,0,0,1,0.000206911,0.000206911,0.01,0.01
163,0.01,0,0,0,1,0,0.240637285,0.33179702,0.01,0.01
207,0.01,0,0,0,0,1,0.000206911,0.000206911,0.01,0.01
211,0.02,0.01,0.5,0,0,1,0.000258639,0.191247672,0.02,0.02
253,0.01,0,0,0,1,0,0.255224498,0.33179702,0.01,0.01
262,0.01,0,0,0,1,0,0.319573764,0.33179702,0.01,0.01
269,0.04,0.03,0,0,0.5,0.5,0.127017381,0.000135527,0.04,0.04
281,0.03,0.02,0,0,0,1,0.000206911,0.000206911,0.03,0.03
321,0.01,0,0,0,0,1,0.000206911,0.000206911,0.01,0.01
368,0.01,0,0,0,1,0,0.226981171,0.33179702,0.01,0.01
415,0.04,0.03,0,0,0,1,0.000206911,0.000206911,0.04,0.04
500,0.01,0,0,0,0,1,0.000206911,0.000206911,0.01,0.01
526,0.01,0,0,0,0,1,0.000206911,0.000206911,0.01,0.01
598,0.07,0.28,0.571428571,0,0.142857143,0.857142857,0.240238243,0.236110077,0.014,0.02
601,0.01,0,0,0,1,0,0.23422305,0.33179702,0.01,0.01
608,0.04,0.03,0,0,0,1,0.000206911,0.000206911,0.04,0.04
613,0.01,0,0,0,0,1,0.000206911,0.000136561,0.01,0.01
619,0.01,0,0,0,0,1,0.000206911,0.000206911,0.01,0.01
621,0.02,0.02,0,0,0,1,0.000206911,0.000206911,0.03,0.03
648,0.01,0,0,0,0,1,0.000206911,0.000206911,0.01,0.01
795,0.01,0,0,0,0,1,0.000206911,0.000106559,0.01,0.01
799,0.06,0.05,0,0,0,1,0.000206911,0.000206911,0.06,0.06
801,0.01,0,0,0,1,0,0.071591144,0.33179702,0.01,0.01
828,0.01,0,0,0,0,1,0.000206911,0.000132423,0.01,0.01
847,0.01,0,0,0,0,1,0.000206911,0.000206911,0.01,0.01
892,0.01,0,0,0,0,1,0.000206911,0.000154149,0.01,0.01
895,0.08,0.07,0,0,0,1,0.000206911,0.000122077,0.08,0.08
905,0.02,0.01,0,0,0,1,0.000206911,0.000206911,0.02,0.02
911,0.01,0,0,0,0,1,0.000206911,0.000206911,0.01,0.01
955,0.01,0,0,0,0,1,0.000206911,0.000206911,0.01,0.01
957,0.08,0.12,0.25,0,0.375,0.625,0.251642355,0.340902131,0.05,0.05
967,0.04,0.03,0,0,0,1,0.000206911,0.000180012,0.04,0.04
986,0.02,0.01,0,0,0,1,0.000206911,0.000206911,0.02,0.02
1012,0.04,0.1,0,0,0.75,0.25,0.083307469,0.000206911,0.11,0.11
1085,0.01,0,0,0,1,0,0.28853714,0.33179702,0.01,0.01
1086,0.01,0,0,0,1,0,0.27953652,0.33179702,0.01,0.01
1130,0.01,0,0,0,0,1,0.000206911,0.00011587,0.01,0.01
1136,0.07,0.07,0,0,0,1,0.000206911,0.000142768,0.08,0.08
1199,0.01,0,0,0,0,1,0.000206911,0.000206911,0.01,0.01
1211,0.04,0.07,0,0,0,1,0.000206911,0.000135527,0.08,0.08
1232,0.02,0.01,0,0,0,1,0.000206911,0.000206911,0.02,0.02
1264,0.01,0,0,0,0,1,0.000206911,0.000171736,0.01,0.01
1302,0.02,0.01,0,0,0,1,0.000206911,0.000123112,0.02,0.02
1307,0.01,0,0,0,1,0,0.313676805,0.33179702,0.01,0.01
1310,0.04,0.61,0,0,0.25,0.75,0.000206911,0.000206911,0.62,0.62
1371,0.08,0.08,0,0,0,1,0.000206911,0.000206911,0.09,0.09
1380,0.01,0,0,0,0,1,0.000206911,0.000166563,0.01,0.01
1397,0.02,0.02,0,0,0,1,0.000206911,0.000206911,0.03,0.03
1399,0.02,0.04,0,0,0,1,0.000206911,0.000206911,0.05,0.05
1414,0.04,0.04,0,0,0,1,0.000206911,0.000165529,0.05,0.05
1430,0.04,0.04,0,0,0,1,0.000206911,0.000206911,0.05,0.05
1439,0.04,0.03,0,0,0,1,0.000206911,0.000206911,0.04,0.04
