Individual,observed,time.span,switching,absence,visiting,homing,avg.group.size,avg.comm.size,avg.stay,max.stay
3,0.025,0.0125,0,0,0,1,0.000257533,0.000186711,0.025,0.025
30,0.0125,0,0,0,1,0,0.024723152,0.300589106,0.0125,0.0125
57,0.0125,0,0,0,1,0,0.268477981,0.300589106,0.0125,0.0125
60,0.0125,0,0,0,0,1,0.000257533,0.000257533,0.0125,0.0125
81,0.0125,0,0,0,0,1,0.000257533,0.000257533,0.0125,0.0125
89,0.1,0.125,0.125,0,0,1,0.000257533,0.000257533,0.05,0.0625
264,0.025,0.0125,0,0,0,1,0.000257533,0.000257533,0.025,0.025
295,0.0125,0,0,0,1,0,0.255472573,0.300589106,0.0125,0.0125
413,0.125,0.1125,0,0,0,1,0.000283286,0.000183492,0.125,0.125
559,0.025,0.0125,0,0,0,1,0.000257533,0.000257533,0.025,0.025
576,0.0125,0,0,0,0,1,0.000257533,0.000257533,0.0125,0.0125
758,0.0375,0.025,0,0,0,1,0.000257533,0.000257533,0.0375,0.0375
760,0.0375,0.025,0,0,0,1,0.000257533,0.000257533,0.0375,0.0375
832,0.0125,0,0,0,1,0,0.296935359,0.300589106,0.0125,0.0125
935,0.1,0.0875,0,0,0,1,0.000257533,0.000257533,0.1,0.1
940,0.0875,0.075,0,0,0,1,0.000275928,0.00019154,0.0875,0.0875
957,0.1125,0.1375,0,0,0,1,0.000257533,0.000257533,0.15,0.15
1138,0.0125,0,0,0,0,1,0.000257533,0.000128766,0.0125,0.0125
1275,0.05,0.0375,0,0,0,1,0.000257533,0.000257533,0.05,0.05
1382,0.0125,0,0,0,0,1,0.000257533,0.000173835,0.0125,0.0125
1450,0.05,0.1125,0,0,0,1,0.000257533,0.000257533,0.125,0.125
1452,0.0125,0,0,0,0,1,0.000257533,0.000257533,0.0125,0.0125
1581,0.0125,0,0,0,1,0,0.116919907,0.300589106,0.0125,0.0125
1633,0.025,0.0125,0,0,1,0,0.087174865,0.300589106,0.025,0.025
1681,0.0125,0,0,0,0,1,0.000257533,0.000257533,0.0125,0.0125
1996,0.0125,0,0,0,0,1,0.000257533,0.000257533,0.0125,0.0125
2015,0.025,0.0125,0,0,0,1,0.000257533,0.000257533,0.025,0.025
2029,0.025,0.0125,0,0,0,1,0.000257533,0.000159348,0.025,0.025
2121,0.0125,0,0,0,0,1,0.000257533,0.000257533,0.0125,0.0125
2124,0.0375,0.05,0,0,0,1,0.000257533,0.000257533,0.0625,0.0625
2192,0.0125,0,0,0,0,1,0.000257533,0.000165787,0.0125,0.0125
2209,0.0125,0,0,0,0,1,0.000257533,0.000257533,0.0125,0.0125
