Individual,observed,time.span,switching,absence,visiting,homing,avg.group.size,avg.comm.size,avg.stay,max.stay
7,0.066225166,0.079470199,0.4,0,0,1,0.425123423,0.427423685,0.086092715,0.086092715
21,0.006622517,0,0,0,0,1,0.000219419,0.000219419,0.006622517,0.006622517
27,0.052980132,0.046357616,0,0,0,1,0.000219419,0.000219419,0.052980132,0.052980132
76,0.006622517,0,0,0,1,0,0.088315963,0.407323639,0.006622517,0.006622517
83,0.006622517,0,0,0,0,1,0.000219419,0.000219419,0.006622517,0.006622517
218,0.052980132,0.046357616,0,0,0,1,0.000219419,0.000219419,0.052980132,0.052980132
224,0.026490066,0.072847682,0,0,0,1,0.000219419,0.000219419,0.079470199,0.079470199
225,0.006622517,0,0,0,0,1,0.000219419,0.000219419,0.006622517,0.006622517
239,0.033112583,0.039735099,0,0,0,1,0.000219419,0.000151849,0.046357616,0.046357616
240,0.033112583,0.066225166,0.6,0,0.2,0.8,0.378979704,0.415865704,0.011037528,0.013245033
365,0.013245033,0.006622517,0,0,0,1,0.000219419,0.000219419,0.013245033,0.013245033
386,0.006622517,0,0,0,0,1,0.000219419,0.000219419,0.006622517,0.006622517
390,0.052980132,0.046357616,0,0,0,1,0.000219419,0.000219419,0.052980132,0.052980132
410,0.006622517,0,0,0,0,1,0.000219419,0.000219419,0.006622517,0.006622517
494,0.006622517,0,0,0,0,1,0.000219419,0.000219419,0.006622517,0.006622517
549,0.006622517,0,0,0,0,1,0.000219419,0.000109709,0.006622517,0.006622517
605,0.092715232,0.086092715,0.142857143,0.285714286,0.428571429,0.571428571,0.322318,0.423362989,0.046357616,0.079470199
636,0.006622517,0,0,0,0,1,0.000219419,0.000148943,0.006622517,0.006622517
659,0.026490066,0.01986755,0,0,0,1,0.000219419,0.000219419,0.026490066,0.026490066
714,0.006622517,0,0,0,1,0,0.227866155,0.407323639,0.006622517,0.006622517
724,0.013245033,0.006622517,0,0,0,1,0.000219419,0.000219419,0.013245033,0.013245033
739,0.033112583,0.026490066,0,0,0,1,0.000219419,0.000219419,0.033112583,0.033112583
770,0.033112583,0.046357616,0,0,1,0,0.184509051,0.407323639,0.052980132,0.052980132
800,0.026490066,0.01986755,0,0,0,1,0.000219419,0.000219419,0.026490066,0.026490066
903,0.006622517,0,0,0,0,1,0.000219419,0.000157662,0.006622517,0.006622517
908,0.013245033,0.006622517,0,0,0,1,0.000219419,0.000219419,0.013245033,0.013245033
911,0.006622517,0,0,0,0,1,0.000219419,0.000109709,0.006622517,0.006622517
915,0.013245033,0.006622517,0,0,0,1,0.000219419,0.000219419,0.013245033,0.013245033
931,0.01986755,0.013245033,0,0,0,1,0.000219419,0.000219419,0.01986755,0.01986755
943,0.013245033,0.311258278,0,0,0.5,0.5,0.000219419,0.000219419,0.317880795,0.317880795
954,0.006622517,0,0,0,0,1,0.000219419,0.000219419,0.006622517,0.006622517
964,0.006622517,0,0,0,0,1,0.000219419,0.000219419,0.006622517,0.006622517
1000,0.006622517,0,0,0,1,0,0.046407021,0.407323639,0.006622517,0.006622517
1022,0.033112583,0.311258278,0.2,0,0.2,0.8,0.005748766,0.002292996,0.016556291,0.01986755
1116,0.013245033,0.006622517,0,0,0,1,0.000219419,0.000219419,0.013245033,0.013245033
1139,0.01986755,0.013245033,0,0,0,1,0.000219419,0.000219419,0.01986755,0.01986755
1165,0.006622517,0,0,0,0,1,0.000219419,0.000159115,0.006622517,0.006622517
1203,0.006622517,0,0,0,1,0,0.000329128,0.407323639,0.006622517,0.006622517
1267,0.006622517,0,0,0,0,1,0.000219419,0.000219419,0.006622517,0.006622517
1268,0.006622517,0,0,0,0,1,0.000219419,0.000219419,0.006622517,0.006622517
1297,0.006622517,0,0,0,1,0,0.318595721,0.407323639,0.006622517,0.006622517
1300,0.013245033,0.006622517,0,0,1,0,0.440976413,0.407323639,0.013245033,0.013245033
1313,0.006622517,0,0,0,0,1,0.000219419,0.000219419,0.006622517,0.006622517
1329,0.026490066,0.039735099,0,0,0,1,0.000219419,0.000219419,0.046357616,0.046357616
1392,0.026490066,0.01986755,0,0,0,1,0.000219419,0.000165654,0.026490066,0.026490066
1452,0.006622517,0,0,0,0,1,0.000219419,0.000219419,0.006622517,0.006622517
1468,0.01986755,0.013245033,0,0,0,1,0.000219419,0.000219419,0.01986755,0.01986755
1479,0.013245033,0.006622517,0,0,0,1,0.000219419,0.000219419,0.013245033,0.013245033
1498,0.059602649,0.059602649,0,0,0,1,0.000219419,0.000219419,0.066225166,0.066225166
1544,0.013245033,0.006622517,0,0,0,1,0.000219419,0.000219419,0.013245033,0.013245033
1591,0.006622517,0,0,0,1,0,0.439934174,0.407323639,0.006622517,0.006622517
1641,0.026490066,0.01986755,0.5,0,0,1,0.427180472,0.415595427,0.026490066,0.026490066
1650,0.006622517,0,0,0,1,0,0.119144268,0.407323639,0.006622517,0.006622517
