Individual,observed,time.span,switching,absence,visiting,homing,avg.group.size,avg.comm.size,avg.stay,max.stay
9,0.028571429,0.028571429,0,0,0,1,0.000295858,0.000295858,0.042857143,0.042857143
97,0.028571429,0.014285714,0,0,1,0,0.13816568,0.317950127,0.028571429,0.028571429
128,0.014285714,0,0,0,0,1,0.000295858,0.000295858,0.014285714,0.014285714
229,0.042857143,0.042857143,0,0,0,1,0.000295858,0.000295858,0.057142857,0.057142857
271,0.085714286,0.2,0,0,0.833333333,0.166666667,0.121745562,0.000156382,0.214285714,0.214285714
420,0.042857143,0.028571429,0,0,0,1,0.000295858,0.000295858,0.042857143,0.042857143
436,0.014285714,0,0,0,0,1,0.000295858,0.000295858,0.014285714,0.014285714
437,0.014285714,0,0,0,0,1,0.000295858,0.000295858,0.014285714,0.014285714
441,0.014285714,0,0,0,1,0,0.098224852,0.317950127,0.014285714,0.014285714
450,0.071428571,0.057142857,0.4,0.2,0,1,0.135621302,0.215830516,0.035714286,0.042857143
542,0.028571429,0.014285714,0,0,0,1,0.000295858,0.000295858,0.028571429,0.028571429
590,0.014285714,0,0,0,0,1,0.000295858,0.000295858,0.014285714,0.014285714
628,0.028571429,0.014285714,0,0,1,0,0.190162722,0.317950127,0.028571429,0.028571429
638,0.028571429,0.014285714,0,0,0,1,0.000295858,0.000295858,0.028571429,0.028571429
639,0.014285714,0,0,0,0,1,0.000295858,0.000295858,0.014285714,0.014285714
761,0.057142857,0.042857143,0,0,0,1,0.000295858,0.000295858,0.057142857,0.057142857
768,0.042857143,0.028571429,0,0,0,1,0.000295858,0.000295858,0.042857143,0.042857143
818,0.028571429,0.028571429,0,0,0,1,0.000295858,0.000295858,0.042857143,0.042857143
848,0.028571429,0.014285714,0,0,0,1,0.000295858,0.000173288,0.028571429,0.028571429
886,0.028571429,0.014285714,0,0,0,1,0.000295858,0.000295858,0.028571429,0.028571429
986,0.028571429,0.014285714,0,0,0,1,0.000295858,0.000295858,0.028571429,0.028571429
1065,0.042857143,0.057142857,0,0,0,1,0.000295858,0.000295858,0.071428571,0.071428571
1116,0.057142857,0.042857143,0,0,0,1,0.000295858,0.000295858,0.057142857,0.057142857
1147,0.028571429,0.014285714,0,0,0,1,0.000295858,0.000295858,0.028571429,0.028571429
1230,0.014285714,0,0,0,0,1,0.000295858,0.000295858,0.014285714,0.014285714
1232,0.128571429,0.114285714,0,0,0,1,0.000295858,0.000295858,0.128571429,0.128571429
1271,0.014285714,0,0,0,0,1,0.000295858,0.000295858,0.014285714,0.014285714
1362,0.014285714,0,0,0,0,1,0.000295858,0.000295858,0.014285714,0.014285714
1389,0.085714286,0.085714286,0,0,0,1,0.000295858,0.000295858,0.1,0.1
1429,0.128571429,0.214285714,0,0,0,1,0.000295858,0.000295858,0.228571429,0.228571429
1464,0.014285714,0,0,0,1,0,0.190384615,0.317950127,0.014285714,0.014285714
1562,0.042857143,0.157142857,0,0,0,1,0.000295858,0.000198648,0.171428571,0.171428571
1639,0.014285714,0,0,0,1,0,0.186538462,0.317950127,0.014285714,0.014285714
1740,0.028571429,0.014285714,0,0,0,1,0.000295858,0.000295858,0.028571429,0.028571429
1813,0.014285714,0,0,0,0,1,0.000295858,0.000215554,0.014285714,0.014285714
1830,0.071428571,0.085714286,0,0,0,1,0.000295858,0.000295858,0.1,0.1
1944,0.071428571,0.1,0,0,0,1,0.000295858,0.000295858,0.114285714,0.114285714
1997,0.042857143,0.028571429,0.666666667,0,0,1,0.120019724,0.310919273,0.042857143,0.042857143
2087,0.014285714,0,0,0,0,1,0.000295858,0.000295858,0.014285714,0.014285714
2115,0.014285714,0,0,0,0,1,0.000295858,0.000188081,0.014285714,0.014285714
2163,0.014285714,0,0,0,0,1,0.000295858,0.000147929,0.014285714,0.014285714
2290,0.014285714,0,0,0,0,1,0.000295858,0.000194421,0.014285714,0.014285714
2305,0.1,0.1,0,0,0,1,0.000295858,0.000295858,0.114285714,0.114285714
2346,0.1,0.271428571,0,0,1,0,0.135967878,0.317950127,0.285714286,0.285714286
2413,0.042857143,0.028571429,0,0,0,1,0.000295858,0.000295858,0.042857143,0.042857143
2481,0.042857143,0.028571429,0,0,0,1,0.000295858,0.000295858,0.042857143,0.042857143
2491,0.014285714,0,0,0,0,1,0.000295858,0.000295858,0.014285714,0.014285714
2501,0.014285714,0,0,0,0,1,0.000295858,0.000295858,0.014285714,0.014285714
2523,0.028571429,0.014285714,0,0,0,1,0.000295858,0.000295858,0.028571429,0.028571429
2530,0.071428571,0.057142857,0,0,0,1,0.000295858,0.000295858,0.071428571,0.071428571
2562,0.014285714,0,0,0,1,0,0.062573964,0.317950127,0.014285714,0.014285714
2566,0.042857143,0.042857143,0,0,0,1,0.000295858,0.000295858,0.057142857,0.057142857
2661,0.028571429,0.014285714,0,0,0,1,0.000295858,0.000175402,0.028571429,0.028571429
2703,0.028571429,0.014285714,0,0,0,1,0.000295858,0.000224007,0.028571429,0.028571429
2797,0.014285714,0,0,0,0,1,0.000295858,0.000295858,0.014285714,0.014285714
2873,0.028571429,0.014285714,0,0,1,0,0.103994083,0.317950127,0.028571429,0.028571429
3006,0.042857143,0.028571429,0,0,0,1,0.000295858,0.000295858,0.042857143,0.042857143
3016,0.014285714,0,0,0,1,0,0.047633136,0.317950127,0.014285714,0.014285714
3039,0.028571429,0.014285714,0,0,0,1,0.000295858,0.000295858,0.028571429,0.028571429
3117,0.014285714,0,0,0,0,1,0.000295858,0.000295858,0.014285714,0.014285714
3162,0.042857143,0.042857143,0,0,0,1,0.000295858,0.000183855,0.057142857,0.057142857
3180,0.085714286,0.071428571,0,0,0,1,0.000295858,0.000295858,0.085714286,0.085714286
3205,0.071428571,0.057142857,0,0,1,0,0.172810651,0.317950127,0.071428571,0.071428571
3332,0.028571429,0.014285714,0,0,0,1,0.000295858,0.000295858,0.028571429,0.028571429
3344,0.028571429,0.014285714,0,0,0,1,0.000295858,0.000295858,0.028571429,0.028571429
3370,0.042857143,0.042857143,0,0,1,0,0.182988166,0.317950127,0.057142857,0.057142857
3412,0.028571429,0.014285714,0,0,0,1,0.000295858,0.000295858,0.028571429,0.028571429
3434,0.071428571,0.057142857,0,0,0,1,0.000295858,0.000295858,0.071428571,0.071428571
3530,0.028571429,0.014285714,0,0,1,0,0.080251479,0.317950127,0.028571429,0.028571429
3534,0.042857143,0.028571429,0,0,0,1,0.000295858,0.000295858,0.042857143,0.042857143
3609,0.042857143,0.028571429,0.666666667,0,0,1,0.164447732,0.317037194,0.042857143,0.042857143
3641,0.014285714,0,0,0,0,1,0.000295858,0.000192308,0.014285714,0.014285714
3696,0.128571429,0.114285714,0,0,0,1,0.000295858,0.000295858,0.128571429,0.128571429
3703,0.071428571,0.057142857,0,0,0,1,0.000295858,0.000295858,0.071428571,0.071428571
3784,0.014285714,0,0,0,0,1,0.000295858,0.000295858,0.014285714,0.014285714
3802,0.042857143,0.028571429,0,0,0,1,0.000295858,0.000295858,0.042857143,0.042857143
3834,0.057142857,0.042857143,0,0,0,1,0.000295858,0.000295858,0.057142857,0.057142857
3913,0.042857143,0.028571429,0,0,0,1,0.000295858,0.000295858,0.042857143,0.042857143
3963,0.042857143,0.057142857,0,0,0,1,0.000295858,0.000295858,0.071428571,0.071428571
4037,0.014285714,0,0,0,0,1,0.000295858,0.000147929,0.014285714,0.014285714
4045,0.014285714,0,0,0,0,1,0.000295858,0.000295858,0.014285714,0.014285714
4052,0.028571429,0.014285714,0,0,0,1,0.000295858,0.000295858,0.028571429,0.028571429
4055,0.028571429,0.014285714,0,0,0,1,0.000295858,0.000295858,0.028571429,0.028571429
4058,0.057142857,0.042857143,0,0,1,0,0.09308432,0.317950127,0.057142857,0.057142857
4068,0.028571429,0.014285714,0,0,0,1,0.000295858,0.000295858,0.028571429,0.028571429
4073,0.114285714,0.128571429,0,0,0,1,0.000295858,0.000295858,0.142857143,0.142857143
4090,0.014285714,0,0,0,0,1,0.000295858,0.000147929,0.014285714,0.014285714
4239,0.057142857,0.042857143,0,0,0,1,0.000295858,0.000183855,0.057142857,0.057142857
4272,0.014285714,0,0,0,0,1,0.000295858,0.000295858,0.014285714,0.014285714
4290,0.014285714,0,0,0,0,1,0.000295858,0.000295858,0.014285714,0.014285714
4404,0.028571429,0.014285714,0,0,0,1,0.000295858,0.000295858,0.028571429,0.028571429
4441,0.028571429,0.014285714,0,0,0,1,0.000295858,0.000295858,0.028571429,0.028571429
4466,0.014285714,0,0,0,1,0,0.126627219,0.317950127,0.014285714,0.014285714
4557,0.028571429,0.014285714,0,0,0,1,0.000295858,0.000295858,0.028571429,0.028571429
4581,0.042857143,0.028571429,0,0,0,1,0.000295858,0.000295858,0.042857143,0.042857143
4635,0.014285714,0,0,0,0,1,0.000295858,0.000295858,0.014285714,0.014285714
4664,0.014285714,0,0,0,0,1,0.000295858,0.000295858,0.014285714,0.014285714
4666,0.042857143,0.028571429,0,0,0,1,0.000295858,0.000295858,0.042857143,0.042857143
4681,0.028571429,0.014285714,0,0,0,1,0.000295858,0.000209214,0.028571429,0.028571429
