Individual,observed,time.span,switching,absence,visiting,homing,avg.group.size,avg.comm.size,avg.stay,max.stay
33,0.0375,0.025,0,0,0,1,0.000303859,0.000246885,0.0375,0.0375
36,0.0125,0,0,0,0,1,0.000303859,0.000303859,0.0125,0.0125
70,0.0375,0.025,0,0,0.666666667,0.333333333,0.02668895,0.00019371,0.0375,0.0375
136,0.0375,0.025,0,0,0,1,0.000303859,0.000303859,0.0375,0.0375
145,0.0875,0.075,0,0,0,1,0.000303859,0.000303859,0.0875,0.0875
238,0.0125,0,0,0,0,1,0.000303859,0.000188013,0.0125,0.0125
247,0.025,0.0125,0,0,0,1,0.000303859,0.000303859,0.025,0.025
266,0.075,0.0625,0,0,0.166666667,0.833333333,0.028664033,0.000224096,0.075,0.075
303,0.0375,0.025,0,0,0,1,0.000303859,0.000303859,0.0375,0.0375
415,0.05,0.125,0,0,0,1,0.000303859,0.000303859,0.1375,0.1375
431,0.15,0.1375,0,0,0,1,0.000303859,0.000303859,0.15,0.15
469,0.025,0.0125,0,0,0,1,0.000303859,0.000303859,0.025,0.025
506,0.0125,0,0,0,0,1,0.000303859,0.000303859,0.0125,0.0125
694,0.025,0.0125,0,0,0,1,0.000303859,0.000303859,0.025,0.025
726,0.025,0.0125,0,0,0,1,0.000303859,0.000303859,0.025,0.025
732,0.0125,0,0,0,0,1,0.000303859,0.000303859,0.0125,0.0125
769,0.025,0.0125,0,0,0,1,0.000303859,0.000174719,0.025,0.025
778,0.0375,0.025,0,0,0,1,0.000303859,0.000303859,0.0375,0.0375
794,0.0125,0,0,0,1,0,0.134153753,0.329282513,0.0125,0.0125
889,0.0625,0.05,0,0,0,1,0.000303859,0.000303859,0.0625,0.0625
924,0.0125,0,0,0,0,1,0.000303859,0.000303859,0.0125,0.0125
939,0.0125,0,0,0,0,1,0.000303859,0.000303859,0.0125,0.0125
945,0.05,0.0375,0,0,0,1,0.000303859,0.000303859,0.05,0.05
993,0.0125,0,0,0,0,1,0.000303859,0.000303859,0.0125,0.0125
1053,0.0125,0,0,0,0,1,0.000303859,0.000303859,0.0125,0.0125
1054,0.0125,0,0,0,0,1,0.000303859,0.000303859,0.0125,0.0125
1149,0.0125,0,0,0,1,0,0.081434215,0.329282513,0.0125,0.0125
1192,0.0125,0,0,0,0,1,0.000303859,0.000303859,0.0125,0.0125
1253,0.075,0.075,0,0,0,1,0.000354502,0.000303859,0.0875,0.0875
1307,0.0125,0,0,0,1,0,0.163020359,0.329282513,0.0125,0.0125
1311,0.0125,0,0,0,0,1,0.000303859,0.000303859,0.0125,0.0125
1452,0.0125,0,0,0,0,1,0.000303859,0.000243087,0.0125,0.0125
1453,0.0125,0,0,0,0,1,0.000303859,0.000303859,0.0125,0.0125
1521,0.075,0.0625,0,0,0,1,0.000303859,0.000303859,0.075,0.075
1563,0.0125,0,0,0,0,1,0.000303859,0.000303859,0.0125,0.0125
1571,0.0125,0,0,0,0,1,0.000303859,0.000303859,0.0125,0.0125
1636,0.0625,0.05,0,0,0,1,0.000303859,0.000303859,0.0625,0.0625
1648,0.1125,0.1625,0.111111111,0,0.777777778,0.222222222,0.126658564,0.18586106,0.075,0.125
1702,0.05,0.0625,0,0,0,1,0.000303859,0.000195609,0.075,0.075
1906,0.0125,0,0,0,0,1,0.000303859,0.00015193,0.0125,0.0125
2032,0.0375,0.025,0,0,0,1,0.000303859,0.000303859,0.0375,0.0375
2096,0.025,0.0125,0,0,0,1,0.000303859,0.000178517,0.025,0.025
2180,0.025,0.025,0,0,0,1,0.000303859,0.000303859,0.0375,0.0375
2200,0.0875,0.075,0,0,1,0,0.146829014,0.329282513,0.0875,0.0875
2298,0.0375,0.025,0,0,0,1,0.000303859,0.000303859,0.0375,0.0375
2322,0.0875,0.075,0,0,0,1,0.000303859,0.000303859,0.0875,0.0875
2461,0.0375,0.025,0,0,0,1,0.000303859,0.000303859,0.0375,0.0375
2482,0.0625,0.05,0,0,0,1,0.000303859,0.000303859,0.0625,0.0625
2515,0.0125,0,0,0,0,1,0.000303859,0.000186114,0.0125,0.0125
2517,0.075,0.1125,0,0,0,1,0.000303859,0.000303859,0.125,0.125
2684,0.075,0.1125,0,0,0,1,0.000303859,0.000303859,0.125,0.125
2892,0.0375,0.025,0,0,0,1,0.000303859,0.000303859,0.0375,0.0375
2899,0.125,0.1125,0,0,0,1,0.000303859,0.000303859,0.125,0.125
3056,0.0625,0.05,0,0,0,1,0.000303859,0.000303859,0.0625,0.0625
3062,0.0875,0.075,0,0,0,1,0.000303859,0.000303859,0.0875,0.0875
3080,0.075,0.0625,0,0,0,1,0.000303859,0.000303859,0.075,0.075
3264,0.0125,0,0,0,0,1,0.000303859,0.00015193,0.0125,0.0125
3298,0.1125,0.1,0,0,0,1,0.000303859,0.000303859,0.1125,0.1125
3304,0.0375,0.025,0,0,0,1,0.000303859,0.000303859,0.0375,0.0375
3324,0.0125,0,0,0,0,1,0.000303859,0.000303859,0.0125,0.0125
3358,0.025,0.025,0,0,1,0,0.002430872,0.329282513,0.0375,0.0375
3365,0.0125,0,0,0,0,1,0.000303859,0.000303859,0.0125,0.0125
3374,0.05,0.0375,0,0,0,1,0.000303859,0.000201307,0.05,0.05
3474,0.025,0.0125,0.5,0,0,1,0.000531753,0.183375114,0.025,0.025
3477,0.025,0.0125,0,0,0,1,0.000303859,0.000303859,0.025,0.025
3594,0.025,0.0125,0,0,1,0,0.148207232,0.329282513,0.025,0.025
3609,0.0125,0,0,0,0,1,0.000303859,0.000303859,0.0125,0.0125
3664,0.0375,0.075,0,0,0,1,0.000303859,0.000303859,0.0875,0.0875
3754,0.025,0.0125,0,0,0,1,0.000303859,0.000184215,0.025,0.025
3762,0.025,0.0125,0,0,0,1,0.000303859,0.000303859,0.025,0.025
3777,0.075,0.0625,0,0,0,1,0.000303859,0.000303859,0.075,0.075
3810,0.0625,0.0625,0,0,0,1,0.000303859,0.000303859,0.075,0.075
3956,0.1125,0.1125,0,0,0,1,0.000303859,0.000303859,0.125,0.125
3989,0.0125,0,0,0,0,1,0.000303859,0.000303859,0.0125,0.0125
4219,0.0625,0.05,0,0,0,1,0.000303859,0.000303859,0.0625,0.0625
4277,0.0375,0.025,0,0,0,1,0.000303859,0.000303859,0.0375,0.0375
4356,0.0125,0,0,0,0,1,0.000303859,0.000303859,0.0125,0.0125
4421,0.0125,0,0,0,0,1,0.000303859,0.000303859,0.0125,0.0125
4485,0.0125,0,0,0,0,1,0.000303859,0.000303859,0.0125,0.0125
4524,0.0875,0.075,0,0,0,1,0.000303859,0.000303859,0.0875,0.0875
4622,0.0125,0,0,0,0,1,0.000303859,0.000303859,0.0125,0.0125
4632,0.0625,0.05,0.4,0,0.2,0.8,0.091856579,0.009140459,0.020833333,0.025
4701,0.0625,0.075,0,0,0,1,0.000303859,0.000231692,0.0875,0.0875
4713,0.0125,0,0,0,0,1,0.000303859,0.000303859,0.0125,0.0125
4843,0.0125,0,0,0,0,1,0.000303859,0.00015193,0.0125,0.0125
4894,0.0125,0,0,0,1,0,0.041628684,0.329282513,0.0125,0.0125
4904,0.0125,0,0,0,0,1,0.000303859,0.000303859,0.0125,0.0125
5033,0.075,0.0625,0,0,0,1,0.000303859,0.000303859,0.075,0.075
5121,0.075,0.0625,0,0,0,1,0.000303859,0.000182315,0.075,0.075
5123,0.0875,0.075,0,0,0,1,0.000303859,0.000303859,0.0875,0.0875
5138,0.0125,0,0,0,0,1,0.000303859,0.000303859,0.0125,0.0125
5187,0.0375,0.025,0,0,0,1,0.000303859,0.000303859,0.0375,0.0375
5191,0.125,0.1125,0,0,0,1,0.000303859,0.000303859,0.125,0.125
5291,0.025,0.0125,0,0,0,1,0.000303859,0.000235491,0.025,0.025
5311,0.125,0.125,0,0,0.9,0.1,0.148982072,0.000201307,0.1375,0.1375
5404,0.025,0.0125,0,0,0,1,0.000303859,0.000303859,0.025,0.025
5484,0.0375,0.025,0,0,0,1,0.000303859,0.000303859,0.0375,0.0375
5522,0.05,0.0375,0.5,0,0,1,0.053251291,0.240772182,0.025,0.025
5601,0.0375,0.05,0,0,0,1,0.000303859,0.000303859,0.0625,0.0625
5624,0.075,0.1375,0,0,0,1,0.000303859,0.000303859,0.15,0.15
5633,0.025,0.0125,0,0,1,0,0.143877241,0.329282513,0.025,0.025
5661,0.0125,0,0,0,1,0,0.083409298,0.329282513,0.0125,0.0125
5695,0.025,0.0125,0,0,0,1,0.000303859,0.000303859,0.025,0.025
5786,0.0125,0,0,0,0,1,0.000303859,0.000303859,0.0125,0.0125
5793,0.0125,0,0,0,0,1,0.000303859,0.000303859,0.0125,0.0125
5812,0.0125,0,0,0,0,1,0.000303859,0.000303859,0.0125,0.0125
5835,0.0125,0,0,0,0,1,0.000303859,0.000303859,0.0125,0.0125
5891,0.05,0.0375,0,0,0,1,0.000303859,0.000303859,0.05,0.05
5984,0.025,0.0125,0,0,0,1,0.000303859,0.000186114,0.025,0.025
5999,0.025,0.0125,0,0,0,1,0.000303859,0.000303859,0.025,0.025
6060,0.0125,0,0,0,0,1,0.000303859,0.000303859,0.0125,0.0125
6080,0.0125,0,0,0,0,1,0.000303859,0.000303859,0.0125,0.0125
6104,0.0875,0.075,0,0,0,1,0.000303859,0.000208903,0.0875,0.0875
6112,0.05,0.0375,0,0,0,1,0.000303859,0.000303859,0.05,0.05
6180,0.05,0.0375,0,0,0,1,0.000303859,0.000303859,0.05,0.05
6188,0.025,0.0125,0,0,0,1,0.000379824,0.000210802,0.025,0.025
6221,0.0125,0,0,0,0,1,0.000303859,0.000303859,0.0125,0.0125
6298,0.025,0.0125,0,0,0,1,0.000303859,0.000303859,0.025,0.025
6341,0.0125,0,0,0,1,0,0.052567609,0.329282513,0.0125,0.0125
6450,0.0375,0.025,0,0,0,1,0.000303859,0.000303859,0.0375,0.0375
6490,0.025,0.05,0,0,0,1,0.000303859,0.000208903,0.0625,0.0625
6516,0.0375,0.025,0,0,0,1,0.000303859,0.000303859,0.0375,0.0375
6520,0.025,0.0125,0,0,1,0,0.169401398,0.329282513,0.025,0.025
6577,0.025,0.0125,0,0,0,1,0.000303859,0.000303859,0.025,0.025
6579,0.0625,0.05,0,0,0,1,0.000303859,0.000303859,0.0625,0.0625
6600,0.0625,0.0625,0,0,0,1,0.000303859,0.000303859,0.075,0.075
6612,0.025,0.0125,0,0,0,1,0.000303859,0.000303859,0.025,0.025
6654,0.0125,0,0,0,0,1,0.000303859,0.000303859,0.0125,0.0125
6659,0.0375,0.025,0,0,0,1,0.000303859,0.000303859,0.0375,0.0375
6676,0.05,0.0375,0.75,0,0,1,0.104679429,0.317836524,0.025,0.025
6706,0.0375,0.025,0,0,1,0,0.156943178,0.329282513,0.0375,0.0375
6707,0.1125,0.225,0,0,1,0,0.160302509,0.329282513,0.2375,0.2375
6725,0.025,0.05,0,0,0,1,0.000303859,0.000303859,0.0625,0.0625
6774,0.0125,0,0,0,0,1,0.000303859,0.000303859,0.0125,0.0125
6781,0.0125,0,0,0,0,1,0.000303859,0.00015193,0.0125,0.0125
6856,0.0625,0.05,0,0,0,1,0.000303859,0.000303859,0.0625,0.0625
