Individual,observed,time.span,switching,absence,visiting,homing,avg.group.size,avg.comm.size,avg.stay,max.stay
28,0.022900763,0.091603053,0,0,0,1,0.00021631,0.00021631,0.099236641,0.099236641
35,0.030534351,0.022900763,0,0,0,1,0.00021631,0.00021631,0.030534351,0.030534351
48,0.022900763,0.015267176,0,0,0,1,0.00021631,0.00021631,0.022900763,0.022900763
66,0.022900763,0.015267176,0,0,0,1,0.00021631,0.00021631,0.022900763,0.022900763
71,0.007633588,0,0,0,0,1,0.00021631,0.000108155,0.007633588,0.007633588
75,0.022900763,0.015267176,0.666666667,0,0,1,0.282320283,0.367451656,0.022900763,0.022900763
76,0.129770992,0.122137405,0.294117647,0.058823529,0.176470588,0.823529412,0.209368757,0.364994642,0.025954198,0.076335878
80,0.015267176,0.083969466,0,0,1,0,0.246701276,0.363708342,0.091603053,0.091603053
81,0.022900763,0.022900763,0,0,1,0,0.226981037,0.363708342,0.030534351,0.030534351
83,0.015267176,0.007633588,0,0,1,0,0.267899632,0.363708342,0.015267176,0.015267176
84,0.007633588,0,0,0,0,1,0.00021631,0.00021631,0.007633588,0.007633588
85,0.022900763,0.053435115,0.666666667,0,0,1,0.131948951,0.230698482,0.011450382,0.015267176
86,0.129770992,0.122137405,0,0,0,1,0.00021631,0.00021631,0.129770992,0.129770992
89,0.045801527,0.045801527,0,0.166666667,0,1,0.000306439,0.000218787,0.053435115,0.053435115
91,0.038167939,0.030534351,0,0,0,1,0.00021631,0.00021631,0.038167939,0.038167939
104,0.007633588,0,0,0,0,1,0.00021631,0.00018246,0.007633588,0.007633588
122,0.015267176,0.007633588,0,0,0,1,0.00021631,0.00021631,0.015267176,0.015267176
186,0.007633588,0,0,0,0,1,0.00021631,0.000146133,0.007633588,0.007633588
223,0.06870229,0.061068702,0,0,0,1,0.00021631,0.00021631,0.06870229,0.06870229
238,0.038167939,0.030534351,0,0,0,1,0.00021631,0.00021631,0.038167939,0.038167939
248,0.053435115,0.053435115,0.428571429,0,0.285714286,0.714285714,0.248385402,0.368982337,0.020356234,0.022900763
254,0.007633588,0,0,0,0,1,0.00021631,0.00021631,0.007633588,0.007633588
255,0.007633588,0,0,0,1,0,0.225394765,0.363708342,0.007633588,0.007633588
257,0.030534351,0.022900763,0.5,0,0,1,0.253487995,0.368069213,0.030534351,0.030534351
258,0.007633588,0,0,0,1,0,0.191434134,0.363708342,0.007633588,0.007633588
259,0.030534351,0.076335878,0,0,1,0,0.280364482,0.363708342,0.083969466,0.083969466
260,0.038167939,0.076335878,0,0,1,0,0.200821977,0.363708342,0.083969466,0.083969466
