Individual,observed,time.span,switching,absence,visiting,homing,avg.group.size,avg.comm.size,avg.stay,max.stay
57,0.0125,0,0,0,0,1,0.000263783,0.000263783,0.0125,0.0125
193,0.0375,0.025,0,0,0,1,0.000263783,0.000263783,0.0375,0.0375
279,0.025,0.0125,0,0,0,1,0.000263783,0.000181351,0.025,0.025
349,0.0125,0,0,0,0,1,0.000263783,0.000263783,0.0125,0.0125
371,0.0125,0,0,0,0,1,0.000263783,0.000263783,0.0125,0.0125
386,0.025,0.0125,0,0,0,1,0.000263783,0.000168161,0.025,0.025
435,0.025,0.0125,0,0,0,1,0.000263783,0.000263783,0.025,0.025
492,0.0125,0,0,0,1,0,0.049195463,0.305363031,0.0125,0.0125
552,0.025,0.0125,0,0,0,1,0.000263783,0.000263783,0.025,0.025
616,0.025,0.0125,0,0,0,1,0.000263783,0.000191242,0.025,0.025
622,0.0375,0.025,0,0,0,1,0.000263783,0.000263783,0.0375,0.0375
646,0.0125,0,0,0,0,1,0.000263783,0.000263783,0.0125,0.0125
722,0.0625,0.1,0,0,0.2,0.8,0.000263783,0.000263783,0.1125,0.1125
760,0.0125,0,0,0,0,1,0.000263783,0.000263783,0.0125,0.0125
781,0.0125,0,0,0,0,1,0.000263783,0.000263783,0.0125,0.0125
791,0.075,0.0875,0,0,0,1,0.000263783,0.000263783,0.1,0.1
838,0.15,0.1375,0,0,0,1,0.000263783,0.000263783,0.15,0.15
885,0.025,0.0125,0,0,0,1,0.000263783,0.000263783,0.025,0.025
886,0.025,0.025,0,0,0,1,0.000263783,0.000263783,0.0375,0.0375
946,0.05,0.05,0,0,0,1,0.000263783,0.000263783,0.0625,0.0625
961,0.0125,0,0,0,0,1,0.000263783,0.000263783,0.0125,0.0125
970,0.0375,0.0375,0,0,0,1,0.000263783,0.000263783,0.05,0.05
973,0.0625,0.05,0,0,0,1,0.000263783,0.000263783,0.0625,0.0625
985,0.05,0.0375,0,0,0,1,0.000494592,0.000215972,0.05,0.05
1002,0.0375,0.125,0,0,0,1,0.000263783,0.000263783,0.1375,0.1375
1135,0.0125,0,0,0,0,1,0.000263783,0.000263783,0.0125,0.0125
1279,0.05,0.375,0,0,0.25,0.75,0.000263783,0.000263783,0.3875,0.3875
1288,0.0125,0,0,0,0,1,0.000263783,0.000263783,0.0125,0.0125
1294,0.025,0.0125,0,0,0,1,0.000263783,0.000263783,0.025,0.025
1418,0.025,0.0125,0,0,1,0,0.205750462,0.305363031,0.025,0.025
1468,0.1625,0.15,0,0,0,1,0.000263783,0.000263783,0.1625,0.1625
1532,0.025,0.0125,0,0,0,1,0.000263783,0.000263783,0.025,0.025
1579,0.0125,0,0,0,0,1,0.000263783,0.000263783,0.0125,0.0125
1655,0.025,0.0125,0,0,0,1,0.000263783,0.000263783,0.025,0.025
1766,0.0125,0,0,0,0,1,0.000263783,0.000263783,0.0125,0.0125
1772,0.025,0.025,0,0,0,1,0.000263783,0.000263783,0.0375,0.0375
1782,0.0375,0.025,0,0,0,1,0.000263783,0.000263783,0.0375,0.0375
1791,0.15,0.1375,0,0,0,1,0.000263783,0.000263783,0.15,0.15
1814,0.0625,0.05,0,0,0,1,0.000263783,0.000263783,0.0625,0.0625
1885,0.0125,0,0,0,0,1,0.000395674,0.000296755,0.0125,0.0125
