Individual,observed,time.span,switching,absence,visiting,homing,avg.group.size,avg.comm.size,avg.stay,max.stay
97,0.025,0.0125,0,0,0,1,0.000258164,0.000258164,0.025,0.025
243,0.025,0.0125,0,0,0,1,0.000258164,0.000258164,0.025,0.025
245,0.2,0.2,0,0,0,1,0.000258164,0.000258164,0.2125,0.2125
261,0.1125,0.1,0.222222222,0.111111111,0.222222222,0.777777778,0.220787975,0.337014328,0.05625,0.1
329,0.0125,0,0,0,0,1,0.000258164,0.000258164,0.0125,0.0125
355,0.025,0.0125,0,0,0,1,0.000258164,0.00019685,0.025,0.025
356,0.0125,0,0,0,0,1,0.000258164,0.000174261,0.0125,0.0125
424,0.0125,0,0,0,0,1,0.000258164,0.000258164,0.0125,0.0125
568,0.0125,0,0,0,0,1,0.000258164,0.000258164,0.0125,0.0125
595,0.0625,0.1625,0,0,0.6,0.4,0.0795921,0.000258164,0.175,0.175
630,0.0375,0.025,0,0,0,1,0.000258164,0.000193623,0.0375,0.0375
641,0.0125,0,0,0,0,1,0.000258164,0.000159739,0.0125,0.0125
659,0.0125,0,0,0,1,0,0.227313799,0.328919259,0.0125,0.0125
725,0.0625,0.075,0,0,0,1,0.000258164,0.000258164,0.0875,0.0875
799,0.0125,0,0,0,0,1,0.000258164,0.000258164,0.0125,0.0125
808,0.0125,0,0,0,0,1,0.000258164,0.000258164,0.0125,0.0125
816,0.0125,0,0,0,0,1,0.000258164,0.000258164,0.0125,0.0125
900,0.075,0.0625,0,0,0,1,0.000258164,0.000258164,0.075,0.075
930,0.0125,0,0,0,0,1,0.000258164,0.000129082,0.0125,0.0125
941,0.0125,0,0,0,0,1,0.000258164,0.000258164,0.0125,0.0125
954,0.05,0.05,0,0,1,0,0.210597651,0.328919259,0.0625,0.0625
957,0.0125,0,0,0,0,1,0.000258164,0.000258164,0.0125,0.0125
1040,0.0125,0,0,0,0,1,0.000258164,0.000258164,0.0125,0.0125
1041,0.025,0.0125,0,0,0,1,0.000258164,0.000258164,0.025,0.025
1114,0.0125,0,0,0,0,1,0.000258164,0.000258164,0.0125,0.0125
1121,0.075,0.0625,0,0,1,0,0.19839938,0.328919259,0.075,0.075
1127,0.0375,0.025,0,0,0,1,0.000258164,0.000258164,0.0375,0.0375
1144,0.025,0.0125,0,0,0,1,0.000258164,0.000258164,0.025,0.025
1150,0.05,0.0375,0,0,0,1,0.000258164,0.000258164,0.05,0.05
1341,0.0125,0,0,0,0,1,0.000258164,0.000129082,0.0125,0.0125
1342,0.025,0.0125,0,0,0,1,0.000258164,0.000258164,0.025,0.025
1424,0.0125,0,0,0,0,1,0.000258164,0.000258164,0.0125,0.0125
1442,0.0875,0.075,0,0,0,1,0.000258164,0.000258164,0.0875,0.0875
1447,0.05,0.0375,0,0,0,1,0.000258164,0.000258164,0.05,0.05
1472,0.0125,0,0,0,1,0,0.199948367,0.328919259,0.0125,0.0125
1524,0.05,0.0375,0,0,0,1,0.000258164,0.000258164,0.05,0.05
1635,0.1,0.0875,0,0,0,1,0.000258164,0.000174261,0.1,0.1
1644,0.0125,0,0,0,1,0,0.191558022,0.328919259,0.0125,0.0125
1704,0.1,0.3125,0,0,0.75,0.25,0.152397702,0.000258164,0.325,0.325
1796,0.0125,0,0,0,0,1,0.000258164,0.000258164,0.0125,0.0125
1832,0.0125,0,0,0,0,1,0.000258164,0.000258164,0.0125,0.0125
1974,0.025,0.0125,0,0,0,1,0.000258164,0.000258164,0.025,0.025
1999,0.0125,0,0,0,0,1,0.000258164,0.000258164,0.0125,0.0125
2044,0.025,0.0125,0,0,0,1,0.000258164,0.000258164,0.025,0.025
2067,0.025,0.0125,0,0,0,1,0.000258164,0.000258164,0.025,0.025
2081,0.0125,0,0,0,0,1,0.000258164,0.000190396,0.0125,0.0125
2152,0.0625,0.075,0,0,0,1,0.000258164,0.000258164,0.0875,0.0875
2155,0.0375,0.025,0,0,0,1,0.000258164,0.000258164,0.0375,0.0375
2158,0.05,0.075,0,0,0,1,0.000258164,0.000258164,0.0875,0.0875
2160,0.0625,0.0625,0.4,0,0.4,0.6,0.171653543,0.150180715,0.03125,0.0375
2181,0.0125,0,0,0,0,1,0.000258164,0.000129082,0.0125,0.0125
2214,0.0125,0,0,0,0,1,0.000258164,0.000162966,0.0125,0.0125
2217,0.0125,0,0,0,0,1,0.000258164,0.000159739,0.0125,0.0125
2269,0.0625,0.05,0,0,0,1,0.000258164,0.000258164,0.0625,0.0625
2290,0.0125,0,0,0,0,1,0.000258164,0.000177488,0.0125,0.0125
2370,0.0625,0.05,0,0,0,1,0.000258164,0.000258164,0.0625,0.0625
2373,0.0375,0.025,0,0,0,1,0.000258164,0.000179102,0.0375,0.0375
2425,0.0125,0,0,0,0,1,0.000258164,0.000258164,0.0125,0.0125
2476,0.025,0.0125,0,0,0,1,0.000258164,0.00016942,0.025,0.025
2490,0.025,0.025,0,0,0,1,0.000258164,0.000180715,0.0375,0.0375
2504,0.0625,0.1,0,0,0,1,0.000258164,0.000206532,0.1125,0.1125
2563,0.0125,0,0,0,1,0,0.199432038,0.328919259,0.0125,0.0125
2601,0.0125,0,0,0,1,0,0.162127275,0.328919259,0.0125,0.0125
2618,0.025,0.0125,0,0,1,0,0.200077449,0.328919259,0.025,0.025
2625,0.0375,0.025,0,0,0,1,0.000258164,0.000258164,0.0375,0.0375
2638,0.0375,0.025,0,0,1,0,0.174347059,0.328919259,0.0375,0.0375
2688,0.025,0.0125,0,0,0,1,0.006518652,0.000375952,0.025,0.025
2709,0.0625,0.05,0,0,0,1,0.000258164,0.000258164,0.0625,0.0625
2714,0.025,0.0125,0,0,1,0,0.081321802,0.328919259,0.025,0.025
2741,0.025,0.0125,0,0,0.5,0.5,0.015296244,0.000672841,0.025,0.025
2753,0.05,0.0375,0,0,0,1,0.000258164,0.000258164,0.05,0.05
2769,0.0375,0.025,0,0,0,1,0.000258164,0.000258164,0.0375,0.0375
2845,0.05,0.0625,0,0,0,1,0.000258164,0.00019685,0.075,0.075
2911,0.0375,0.025,0,0,1,0,0.194182694,0.328919259,0.0375,0.0375
2998,0.0375,0.0375,0,0,0,1,0.000258164,0.000258164,0.05,0.05
3033,0.025,0.025,0,0,0,1,0.000258164,0.000258164,0.0375,0.0375
3039,0.0375,0.025,0,0,0,1,0.000258164,0.000258164,0.0375,0.0375
3067,0.0625,0.05,0,0,0,1,0.000258164,0.000258164,0.0625,0.0625
3080,0.05,0.0375,0,0,1,0,0.225280754,0.328919259,0.05,0.05
3081,0.0125,0,0,0,1,0,0.174906415,0.328919259,0.0125,0.0125
3089,0.0125,0,0,0,0,1,0.000258164,0.000129082,0.0125,0.0125
3126,0.0125,0,0,0,0,1,0.000258164,0.000258164,0.0125,0.0125
3186,0.075,0.0625,0.5,0,0.333333333,0.666666667,0.190396282,0.328499742,0.025,0.025
3197,0.025,0.0125,0,0,0,1,0.000258164,0.000258164,0.025,0.025
3256,0.2875,0.375,0.173913043,0.086956522,0.434782609,0.565217391,0.179822764,0.208614625,0.0775,0.1875
3380,0.0375,0.025,0,0,0,1,0.000258164,0.000258164,0.0375,0.0375
3408,0.075,0.075,0.166666667,0,0,1,0.002344994,0.000277527,0.04375,0.0625
3409,0.0125,0,0,0,0,1,0.000258164,0.000258164,0.0125,0.0125
3420,0.0375,0.0375,0,0,1,0,0.210834301,0.328919259,0.05,0.05
3425,0.025,0.0125,0,0,1,0,0.196011359,0.328919259,0.025,0.025
3446,0.0125,0,0,0,1,0,0.191558022,0.328919259,0.0125,0.0125
3473,0.025,0.05,0,0,0,1,0.000258164,0.000258164,0.0625,0.0625
3480,0.0375,0.025,0,0,0,1,0.000258164,0.000258164,0.0375,0.0375
3493,0.125,0.1125,0,0,0,1,0.000258164,0.000258164,0.125,0.125
3498,0.1,0.1125,0,0,0,1,0.000258164,0.000258164,0.125,0.125
3540,0.0125,0,0,0,0,1,0.000258164,0.000179102,0.0125,0.0125
