Individual,observed,time.span,switching,absence,visiting,homing,avg.group.size,avg.comm.size,avg.stay,max.stay
233,0.26,0.28,0.076923077,0,0,1,0.001549187,0.001549187,0.15,0.26
428,0.12,0.1,0,0,0,1,0.001549187,0.001549187,0.12,0.12
430,0.16,0.24,0.375,0,0.125,0.875,0.007068164,0.002168861,0.045,0.08
432,0.22,0.2,0.181818182,0,0.181818182,0.818181818,0.010492219,0.003501162,0.073333333,0.08
439,0.04,0.02,0,0,0,1,0.001549187,0.001549187,0.04,0.04
591,0.02,0,0,0,0,1,0.010069713,0.002881487,0.02,0.02
593,0.04,0.02,0,0,0,1,0.001549187,0.001549187,0.04,0.04
600,0.06,0.04,0,0,0.333333333,0.666666667,0.001807384,0.001549187,0.06,0.06
606,0.08,0.06,0.25,0,0,1,0.002904725,0.001595662,0.04,0.06
609,0.1,0.08,0.4,0,0,1,0.003563129,0.073338497,0.05,0.06
753,0.06,0.1,0,0,0.666666667,0.333333333,0.008778725,0.001549187,0.12,0.12
757,0.08,0.06,0,0,0,1,0.001549187,0.001549187,0.08,0.08
760,0.02,0,0,0,1,0,0.015491867,0.160650658,0.02,0.02
772,0.16,0.14,0.125,0,0.5,0.5,0.008036406,0.093059644,0.08,0.14
775,0.02,0,0,0,1,0,0.00232378,0.160650658,0.02,0.02
777,0.02,0,0,0,1,0,0.030983734,0.160650658,0.02,0.02
929,0.02,0,0,0,0,1,0.001549187,0.000774593,0.02,0.02
934,0.02,0,0,0,0,1,0.001549187,0.001549187,0.02,0.02
937,0.04,0.02,0,0,0,1,0.001549187,0.001549187,0.04,0.04
938,0.06,0.04,0,0,0,1,0.001549187,0.001192874,0.06,0.06
942,0.1,0.26,0,0,1,0,0.012703331,0.160650658,0.28,0.28
944,0.24,0.44,0.083333333,0,0.25,0.75,0.006584043,0.001502711,0.14,0.26
946,0.28,0.26,0.071428571,0,0.142857143,0.857142857,0.004204935,0.001549187,0.14,0.22
950,0.2,0.26,0,0,0,1,0.007978311,0.005050349,0.28,0.28
951,0.2,0.24,0.1,0,0,1,0.002091402,0.001192874,0.11,0.14
953,0.22,0.28,0.181818182,0.090909091,0.181818182,0.818181818,0.017886064,0.01601859,0.11,0.16
955,0.06,0.3,0,0,0,1,0.003098373,0.001735089,0.32,0.32
964,0.04,0.02,0,0,0,1,0.001549187,0.001549187,0.04,0.04
1092,0.02,0,0,0,0,1,0.001549187,0.001549187,0.02,0.02
