Individual,observed,time.span,switching,absence,visiting,homing,avg.group.size,avg.comm.size,avg.stay,max.stay
595,0.35,0.35,0,0.071428571,0,1,0.003502304,0.003064516,0.375,0.375
765,0.025,0,0,0,0,1,0.002580645,0.002580645,0.025,0.025
781,0.05,0.025,0,0,0.5,0.5,0.006451613,0.002580645,0.05,0.05
919,0.05,0.025,0,0,0,1,0.002580645,0.002580645,0.05,0.05
923,0.075,0.05,0.333333333,0,0,1,0.003010753,0.044612903,0.075,0.075
924,0.025,0,0,0,1,0,0.00516129,0.11016129,0.025,0.025
930,0.275,0.3,0,0,0,1,0.002580645,0.002580645,0.325,0.325
936,0.05,0.1,0,0,0,1,0.002580645,0.002580645,0.125,0.125
937,0.05,0.025,0,0,0,1,0.002580645,0.002580645,0.05,0.05
942,0.025,0,0,0,1,0,0.00516129,0.11016129,0.025,0.025
943,0.3,0.275,0,0,0,1,0.002580645,0.002580645,0.3,0.3
948,0.2,0.175,0.25,0,0.125,0.875,0.00516129,0.002774194,0.066666667,0.125
950,0.1,0.1,0.25,0,0,1,0.012580645,0.003451613,0.05,0.075
959,0.225,0.225,0,0,0,1,0.002580645,0.002580645,0.25,0.25
964,0.075,0.05,0,0,0,1,0.002580645,0.002580645,0.075,0.075
970,0.3,0.275,0,0,0,1,0.002580645,0.002580645,0.3,0.3
1108,0.05,0.35,0,0,0.5,0.5,0.002580645,0.002580645,0.375,0.375
1124,0.2,0.175,0.125,0,0,1,0.002903226,0.065935484,0.2,0.2
1125,0.025,0,0,0,0,1,0.002580645,0.001290323,0.025,0.025
1134,0.025,0,0,0,0,1,0.002580645,0.001935484,0.025,0.025
1137,0.025,0,0,0,0,1,0.002580645,0.001967742,0.025,0.025
1149,0.025,0,0,0,0,1,0.002580645,0.002580645,0.025,0.025
1265,0.1,0.075,0,0,0,1,0.002580645,0.002580645,0.1,0.1
1289,0.025,0,0,0,0,1,0.002580645,0.002580645,0.025,0.025
1290,0.2,0.3,0.125,0,0,1,0.004354839,0.002806452,0.1,0.15
1291,0.025,0,0,0,0,1,0.002580645,0.002580645,0.025,0.025
1292,0.05,0.025,0,0,0,1,0.003225806,0.002580645,0.05,0.05
1304,0.075,0.05,0.333333333,0,0,1,0.003870968,0.084580645,0.075,0.075
1313,0.05,0.05,0,0,0,1,0.002580645,0.002580645,0.075,0.075
1446,0.125,0.15,0,0,0,1,0.002580645,0.002580645,0.175,0.175
1448,0.25,0.225,0,0,0,1,0.002580645,0.002580645,0.25,0.25
1453,0.15,0.15,0.166666667,0,0,1,0.002795699,0.065903226,0.175,0.175
1454,0.075,0.1,0.333333333,0,0,1,0.002580645,0.002580645,0.0625,0.1
1456,0.375,0.4,0.066666667,0,0.133333333,0.866666667,0.005075269,0.003451613,0.2125,0.275
1457,0.05,0.025,0,0,0,1,0.002580645,0.002580645,0.05,0.05
1459,0.225,0.2,0.111111111,0,0.222222222,0.777777778,0.005017921,0.002870968,0.1125,0.125
1466,0.025,0,0,0,0,1,0.002580645,0.002580645,0.025,0.025
1471,0.1,0.075,0.5,0,0,1,0.003870968,0.053967742,0.05,0.075
1475,0.05,0.025,0,0,1,0,0.003870968,0.11016129,0.05,0.05
1477,0.175,0.2,0.142857143,0.142857143,0,1,0.003317972,0.070612903,0.225,0.225
