Individual,observed,time.span,switching,absence,visiting,homing,avg.group.size,avg.comm.size,avg.stay,max.stay
67,0.111111111,0.1,0,0,0,1,0.000221043,0.000221043,0.111111111,0.111111111
114,0.077777778,0.066666667,0.285714286,0,0,1,0.447549577,0.36915586,0.077777778,0.077777778
153,0.033333333,0.022222222,0.666666667,0,0,1,0.352969349,0.347392917,0.033333333,0.033333333
179,0.033333333,0.022222222,0,0,0,1,0.000221043,0.000114206,0.033333333,0.033333333
181,0.066666667,0.055555556,0,0,0,1,0.000221043,0.000147362,0.066666667,0.066666667
237,0.033333333,0.022222222,0.666666667,0,0,1,0.420387563,0.349879654,0.033333333,0.033333333
266,0.055555556,0.044444444,0,0,0,1,0.000221043,0.000221043,0.055555556,0.055555556
295,0.111111111,0.111111111,0,0,0,1,0.000221043,0.000221043,0.122222222,0.122222222
451,0.055555556,0.044444444,0,0,0,1,0.000221043,0.000221043,0.055555556,0.055555556
575,0.044444444,0.033333333,0,0,0,1,0.000221043,0.000221043,0.044444444,0.044444444
578,0.022222222,0.011111111,0,0,0,1,0.000221043,0.000221043,0.022222222,0.022222222
725,0.011111111,0,0,0,0,1,0.000221043,0.000221043,0.011111111,0.011111111
726,0.022222222,0.011111111,0,0,0.5,0.5,0.026856764,0.001097849,0.022222222,0.022222222
761,0.033333333,0.022222222,0,0,0,1,0.000221043,0.000221043,0.033333333,0.033333333
901,0.144444444,0.188888889,0,0,0,1,0.000221043,0.000221043,0.2,0.2
936,0.022222222,0.011111111,0,0,0,1,0.000221043,0.000133854,0.022222222,0.022222222
941,0.022222222,0.011111111,0,0,1,0,0.421419098,0.341407555,0.022222222,0.022222222
1054,0.011111111,0,0,0,0,1,0.000221043,0.000221043,0.011111111,0.011111111
1064,0.077777778,0.066666667,0.285714286,0,0,1,0.419224454,0.364689557,0.077777778,0.077777778
1072,0.022222222,0.011111111,0,0,0,1,0.000221043,0.000221043,0.022222222,0.022222222
1094,0.011111111,0,0,0,0,1,0.000221043,0.000221043,0.011111111,0.011111111
1106,0.011111111,0,0,0,0,1,0.000221043,0.000221043,0.011111111,0.011111111
1127,0.022222222,0.011111111,0,0,0,1,0.000221043,0.000221043,0.022222222,0.022222222
1196,0.044444444,0.033333333,0.25,0.25,0.25,0.75,0.216594828,0.179709451,0.044444444,0.044444444
1225,0.022222222,0.011111111,0,0,0,1,0.000221043,0.000221043,0.022222222,0.022222222
1253,0.011111111,0,0,0,1,0,0.410035367,0.341407555,0.011111111,0.011111111
1257,0.011111111,0,0,0,0,1,0.000221043,0.000221043,0.011111111,0.011111111
1284,0.011111111,0,0,0,0,1,0.000221043,0.000221043,0.011111111,0.011111111
1285,0.022222222,0.011111111,0,0,0,1,0.000221043,0.000221043,0.022222222,0.022222222
1447,0.044444444,0.4,0,0,0.25,0.75,0.000221043,0.000221043,0.411111111,0.411111111
1566,0.133333333,0.222222222,0,0,0,1,0.000221043,0.000221043,0.233333333,0.233333333
1650,0.011111111,0,0,0,0,1,0.000221043,0.000221043,0.011111111,0.011111111
1824,0.033333333,0.022222222,0,0,0,1,0.000221043,0.000221043,0.033333333,0.033333333
1836,0.011111111,0,0,0,0,1,0.000221043,0.000110522,0.011111111,0.011111111
1874,0.033333333,0.022222222,0,0,1,0,0.152814618,0.341407555,0.033333333,0.033333333
1882,0.033333333,0.055555556,0,0,0,1,0.000221043,0.000221043,0.066666667,0.066666667
1927,0.011111111,0,0,0,0,1,0.000221043,0.000221043,0.011111111,0.011111111
1932,0.011111111,0,0,0,1,0,0.4627542,0.341407555,0.011111111,0.011111111
1934,0.066666667,0.066666667,0,0,0.666666667,0.333333333,0.299624226,0.000159642,0.077777778,0.077777778
1998,0.033333333,0.022222222,0,0,0,1,0.000221043,0.000221043,0.033333333,0.033333333
2007,0.022222222,0.011111111,0,0,1,0,0.142793988,0.341407555,0.022222222,0.022222222
2013,0.011111111,0,0,0,0,1,0.000221043,0.000221043,0.011111111,0.011111111
2043,0.066666667,0.055555556,0,0,0,1,0.000221043,0.000221043,0.066666667,0.066666667
2151,0.011111111,0,0,0,1,0,0.418324492,0.341407555,0.011111111,0.011111111
2276,0.011111111,0,0,0,0,1,0.000221043,0.000221043,0.011111111,0.011111111
2346,0.011111111,0,0,0,0,1,0.000221043,0.000221043,0.011111111,0.011111111
2421,0.033333333,0.022222222,0,0,0,1,0.000221043,0.000221043,0.033333333,0.033333333
2454,0.055555556,0.044444444,0,0,0,1,0.000221043,0.000221043,0.055555556,0.055555556
2518,0.111111111,0.111111111,0,0,0,1,0.000221043,0.000221043,0.122222222,0.122222222
2527,0.033333333,0.022222222,0,0,0,1,0.000221043,0.000144906,0.033333333,0.033333333
2657,0.011111111,0,0,0,0,1,0.000221043,0.000221043,0.011111111,0.011111111
2772,0.033333333,0.022222222,0,0,0,1,0.000221043,0.000221043,0.033333333,0.033333333
2790,0.011111111,0,0,0,1,0,0.325486295,0.341407555,0.011111111,0.011111111
2793,0.055555556,0.044444444,0,0,0,1,0.000221043,0.000221043,0.055555556,0.055555556
2848,0.011111111,0,0,0,0,1,0.000221043,0.000221043,0.011111111,0.011111111
2867,0.211111111,0.866666667,0.052631579,0,0,1,0.000221043,0.000221043,0.133333333,0.222222222
2925,0.011111111,0,0,0,0,1,0.000221043,0.000221043,0.011111111,0.011111111
2948,0.055555556,0.044444444,0,0,0,1,0.000221043,0.000221043,0.055555556,0.055555556
2962,0.011111111,0,0,0,1,0,0.459549072,0.341407555,0.011111111,0.011111111
2966,0.077777778,0.088888889,0,0,0,1,0.000221043,0.000221043,0.1,0.1
2989,0.011111111,0,0,0,0,1,0.000221043,0.000221043,0.011111111,0.011111111
3075,0.055555556,0.077777778,0,0,0,1,0.000221043,0.000221043,0.088888889,0.088888889
3117,0.055555556,0.055555556,0,0,0,1,0.000221043,0.000221043,0.066666667,0.066666667
3142,0.011111111,0,0,0,0,1,0.000221043,0.000221043,0.011111111,0.011111111
3205,0.011111111,0,0,0,0,1,0.000221043,0.000110522,0.011111111,0.011111111
3240,0.011111111,0,0,0,0,1,0.000221043,0.000110522,0.011111111,0.011111111
3339,0.011111111,0,0,0,1,0,0.171640141,0.341407555,0.011111111,0.011111111
3476,0.044444444,0.044444444,0,0,1,0,0.437334218,0.341407555,0.055555556,0.055555556
3488,0.011111111,0,0,0,1,0,0.027188329,0.341407555,0.011111111,0.011111111
3497,0.011111111,0,0,0,0,1,0.000221043,0.000221043,0.011111111,0.011111111
3516,0.1,0.088888889,0,0,0,1,0.000221043,0.000221043,0.1,0.1
3520,0.022222222,0.011111111,0,0,0,1,0.000221043,0.000221043,0.022222222,0.022222222
3538,0.033333333,0.022222222,0,0,0,1,0.000221043,0.000221043,0.033333333,0.033333333
3546,0.066666667,0.055555556,0,0,0,1,0.000221043,0.000221043,0.066666667,0.066666667
3569,0.055555556,0.044444444,0,0,0,1,0.000221043,0.000146134,0.055555556,0.055555556
3587,0.022222222,0.011111111,0,0,0,1,0.000221043,0.000221043,0.022222222,0.022222222
