Individual,observed,time.span,switching,absence,visiting,homing,avg.group.size,avg.comm.size,avg.stay,max.stay
128,0.021201413,0.017667845,0.5,0,0.333333333,0.666666667,0.17869825,0.368065554,0.005300353,0.007067138
299,0.003533569,0,0,0,1,0,0.212181978,0.367676724,0.003533569,0.003533569
300,0.003533569,0,0,0,1,0,0.213059281,0.367676724,0.003533569,0.003533569
302,0.038869258,0.045936396,0.090909091,0,0.818181818,0.181818182,0.174742791,0.115889014,0.024734982,0.03180212
304,0.003533569,0,0,0,1,0,0.170698082,0.367676724,0.003533569,0.003533569
471,0.014134276,0.067137809,0,0,1,0,0.154843965,0.367676724,0.070671378,0.070671378
472,0.028268551,0.024734982,0.5,0,0.125,0.875,0.18335631,0.367886196,0.00942285,0.014134276
474,0.049469965,0.060070671,0.071428571,0.071428571,0.785714286,0.214285714,0.180796018,0.093665926,0.03180212,0.060070671
475,0.067137809,0.067137809,0.315789474,0.052631579,0.421052632,0.578947368,0.184985587,0.367425623,0.010095911,0.021201413
644,0.03180212,0.028268551,0.333333333,0,0.444444444,0.555555556,0.160978123,0.018670919,0.00795053,0.014134276
645,0.074204947,0.070671378,0.142857143,0.095238095,0.666666667,0.333333333,0.147655453,0.009511275,0.018551237,0.028268551
647,0.007067138,0.003533569,0,0,1,0,0.186990851,0.367676724,0.007067138,0.007067138
648,0.014134276,0.010600707,0,0,1,0,0.140211806,0.367676724,0.014134276,0.014134276
766,0.024734982,0.024734982,0,0,0,1,0.000250658,0.000213458,0.028268551,0.028268551
772,0.003533569,0,0,0,1,0,0.177841835,0.367676724,0.003533569,0.003533569
773,0.091872792,0.091872792,0.230769231,0.115384615,0.307692308,0.692307692,0.159943891,0.10853579,0.01590106,0.028268551
774,0.021201413,0.021201413,0,0,1,0,0.18097506,0.367676724,0.024734982,0.024734982
777,0.021201413,0.017667845,0.333333333,0,0,1,0.166269792,0.365122315,0.021201413,0.021201413
780,0.021201413,0.021201413,0,0,1,0,0.183753185,0.367676724,0.024734982,0.024734982
813,0.014134276,0.014134276,0,0,0,1,0.000250658,0.000250658,0.017667845,0.017667845
814,0.021201413,0.017667845,0.666666667,0,0.166666667,0.833333333,0.176839203,0.36689995,0.005300353,0.007067138
815,0.042402827,0.236749117,0.333333333,0.083333333,0.25,0.75,0.168922588,0.276285763,0.048056537,0.204946996
816,0.007067138,0.003533569,0,0,1,0,0.204098258,0.367676724,0.007067138,0.007067138
818,0.017667845,0.035335689,0,0,1,0,0.081313448,0.367676724,0.038869258,0.038869258
901,0.003533569,0,0,0,0,1,0.000250658,0.000125329,0.003533569,0.003533569
912,0.007067138,0.003533569,0,0,1,0,0.176901867,0.367676724,0.007067138,0.007067138
